date,dewPoint,3-day_avg_dewPoint,humidity,3-day_avg_humidity,maxTemp,3-day_avg_maxTemp,minTemp,3-day_avg_minTemp,precipType
2016-01-10,13.04,12.96,0.57,0.59,37.82,36.06,18,17.57,snow
2016-01-11,14.57,13.01,0.65,0.59,34.73,36.36,18.97,17.59,snow
2016-01-12,14.26,13.26,0.68,0.6,31.51,36.6,17,17.48,snow
2016-01-13,15.75,13.82,0.72,0.63,29.9,34.34,17.3,17.81,snow
2016-01-14,16.64,14.71,0.69,0.68,33.04,31.73,21,17.58,snow
2016-01-15,14.59,15.39,0.62,0.69,39,31.17,18,18.25,snow
2016-01-16,13.82,15.5,0.54,0.67,45.67,33.64,18.62,18.58,snow
2016-01-17,14.63,14.87,0.61,0.61,34.57,38.84,18,19.01,snow
2016-01-18,15.16,14.2,0.65,0.58,33.04,39.35,19,18.02,snow
2016-01-19,12.32,14.39,0.6,0.59,42.29,37.38,14,18.35,snow
2016-01-20,11.78,13.9,0.56,0.61,39.98,36.27,16,16.83,snow
2016-01-21,15.98,12.96,0.78,0.6,27.91,38.05,18.43,16.17,snow
2016-01-22,14.37,13.23,0.83,0.64,25.04,36.36,10,15.98,snow
2016-01-23,9.25,13.9,0.76,0.72,24.38,30.67,9,14.66,snow
2016-01-24,8.57,13.07,0.71,0.78,25.46,25.52,9,12.35,snow
2016-01-25,11.88,10.62,0.74,0.76,24.96,24.71,15.13,9.24,snow
2016-01-26,11,9.8,0.72,0.73,28.61,24.68,12,10.93,snow
2016-01-27,10.56,10.38,0.65,0.72,30.5,26.08,14,11.92,snow
2016-01-28,11.89,11.04,0.63,0.7,32.61,27.74,15.34,13.57,snow
2016-01-29,14.68,11.04,0.69,0.66,28.96,30.27,20.57,13.64,snow
2016-01-30,18.81,12.25,0.81,0.65,30.82,30.38,19,16.47,snow
2016-01-31,18.82,14.98,0.81,0.7,30.51,30.49,18.83,18.12,snow
2016-02-01,18.09,17.26,0.8,0.76,30.35,29.8,21,19.27,snow
2016-02-02,15.02,18.39,0.72,0.8,33.49,30.25,14,19.41,snow
2016-02-03,14.96,17.14,0.68,0.77,36.87,31.14,16,17.76,snow
2016-02-04,16.5,15.86,0.72,0.73,33.35,33.23,18.11,16.83,snow
2016-02-05,16.6,15.34,0.61,0.7,36.27,34.22,25,15.88,snow
2016-02-06,15.18,15.86,0.6,0.66,39,35.14,19,19.51,snow
2016-02-07,15.16,15.93,0.58,0.64,41.42,35.84,19,20.5,snow
2016-02-08,15.11,15.49,0.54,0.59,43.28,38.51,20.25,20.79,snow
2016-02-09,16.69,15,0.52,0.57,46,40.82,23.17,19.22,rain
2016-02-10,18.55,15.5,0.51,0.54,49.24,43.13,25.25,20.6,rain
2016-02-11,14.18,16.62,0.45,0.52,39.31,45.71,30,22.66,rain
2016-02-12,17.75,16.31,0.78,0.49,29.84,44.4,21,25.88,snow
2016-02-13,12.75,16.66,0.68,0.57,27.63,39.07,14,25.16,snow
2016-02-14,11.47,14.74,0.63,0.63,29.33,31.94,16,21.45,snow
2016-02-15,11.53,13.85,0.6,0.69,31.24,28.64,16,16.83,snow
2016-02-16,13.25,11.8,0.6,0.63,34.29,29.11,18,15.18,snow
2016-02-17,14.25,11.96,0.54,0.6,45.08,31.3,19,16.5,snow
2016-02-18,14.11,12.88,0.52,0.57,39.9,36.5,23,17.49,snow
2016-02-19,12.53,13.73,0.47,0.55,39.15,39.36,25,19.8,snow
2016-02-20,16.28,13.49,0.5,0.5,41,40.96,28,22.11,rain
2016-02-21,14.13,14.16,0.35,0.49,53.49,39.62,31.15,25.08,rain
2016-02-22,18.11,14.17,0.41,0.44,55.78,44.1,32.71,27.77,rain
2016-02-23,14.82,16.01,0.37,0.42,54.57,49.59,30,30.31,rain
2016-02-24,12.74,15.53,0.36,0.37,50.88,54.07,29.37,30.97,rain
2016-02-25,11.25,15.07,0.31,0.38,53.38,53.21,30.33,30.39,rain
2016-02-26,13.29,12.81,0.32,0.34,56.3,52.41,30.44,29.6,rain
2016-02-27,15.55,12.3,0.33,0.33,59.75,52.98,30.11,29.75,rain
2016-02-28,15.69,13.23,0.3,0.32,61.13,55.91,31.51,29.99,rain
2016-02-29,14.69,14.69,0.28,0.31,62.5,58.47,33.97,30.38,rain
2016-03-01,12.43,15.16,0.24,0.3,62.54,60.52,35.19,31.54,rain
2016-03-02,12.83,14.13,0.23,0.27,64.67,61.44,34.74,33.22,rain
2016-03-03,11.89,13.18,0.16,0.25,75.46,62.6,46.38,34.29,rain
2016-03-04,13.04,12.26,0.2,0.21,64,66.88,44.83,38.38,rain
2016-03-05,13.65,12.46,0.28,0.19,51.79,67.36,39,41.56,rain
2016-03-06,15,12.73,0.3,0.21,53.95,63.11,38.82,42.97,rain
2016-03-07,17.1,13.76,0.32,0.26,58.95,56.01,37,40.47,rain
2016-03-08,19.2,15.1,0.32,0.3,63.55,54.35,37,37.89,rain
2016-03-09,15.61,16.93,0.28,0.31,53.36,58.23,41.04,37.23,rain
2016-03-10,14.4,17.13,0.3,0.3,50.59,58.03,39,37.96,rain
2016-03-11,17.08,16.24,0.34,0.3,51.06,55.28,37,38.62,rain
2016-03-12,18.23,15.54,0.34,0.3,51.98,51.15,42.09,38.62,rain
2016-03-13,21.81,16.4,0.41,0.32,52,50.7,39,38.97,rain
2016-03-14,25.68,18.85,0.47,0.36,54,51.16,39.17,38.97,rain
2016-03-15,23.66,21.69,0.38,0.4,61,52.13,39,39.69,rain
2016-03-16,18.99,23.48,0.3,0.42,61.27,55.11,39.2,38.67,rain
2016-03-17,18.21,22.55,0.27,0.38,61,58.17,43.16,38.73,rain
2016-03-18,19.55,20.08,0.29,0.31,58.48,60.48,46,40.05,rain
2016-03-19,28.28,18.73,0.47,0.28,55.22,59.65,43,42.36,rain
2016-03-20,14.86,21.79,0.27,0.34,63,57.65,41,43.61,rain
2016-03-21,9.33,20.69,0.18,0.34,66,58.31,45.63,42.9,rain
2016-03-22,6.93,17.32,0.16,0.3,67.52,60.79,40.72,42.78,rain
2016-03-23,12.99,10.27,0.2,0.2,66.88,64.85,43.42,42.03,rain
2016-03-24,13.71,9.65,0.18,0.18,68.29,66.13,45.22,42.82,rain
2016-03-25,12.82,11.1,0.16,0.18,70.62,66.89,48.57,42.69,rain
2016-03-26,20.34,13.04,0.22,0.18,68.8,67.91,52,45.28,rain
2016-03-27,24.3,15.47,0.26,0.18,70.75,68.54,48,48.11,rain
2016-03-28,23.36,18.96,0.26,0.21,71.96,69.36,46.66,49.03,rain
2016-03-29,21.63,22.44,0.2,0.24,75,69.8,54.09,48.4,rain
2016-03-30,21.61,22.87,0.19,0.24,81,71.84,52.68,49.09,rain
2016-03-31,22.63,21.98,0.18,0.21,82,75.23,55.71,50.63,rain
2016-04-01,24.87,21.74,0.19,0.19,78.96,78.54,59.84,53.62,rain
2016-04-02,30.88,22.81,0.29,0.18,68.12,79.85,60.95,55.52,rain
2016-04-03,42.45,25.87,0.59,0.22,64.15,75.6,54,58.25,rain
2016-04-04,32.71,32.41,0.42,0.35,70.49,69.71,52,57.68,rain
2016-04-05,24.85,34.99,0.26,0.43,71.99,66.91,52,55.09,rain
2016-04-06,33.82,33,0.4,0.42,67.08,68.19,54.41,52.14,rain
2016-04-07,33.77,30.16,0.36,0.36,72,69.15,52,52.28,rain
2016-04-08,40.17,30.51,0.52,0.34,69.85,69.65,50,52.28,rain
2016-04-09,35.63,35.56,0.4,0.42,71.67,68.95,53.2,51.62,rain
2016-04-10,25.24,36.16,0.28,0.42,73.84,70.46,51.22,51.22,rain
2016-04-11,26.38,33.34,0.25,0.4,74.29,71.07,53.5,50.96,rain
2016-04-12,31.46,28.79,0.33,0.31,70.88,72.53,55.63,52.11,rain
2016-04-13,18.4,27.42,0.22,0.28,71.07,72.27,52,52.92,rain
2016-04-14,19.57,25.16,0.24,0.26,73.29,71.36,45.48,53.17,rain
2016-04-15,18.2,22.91,0.19,0.26,77.91,71.03,48.5,50.53,rain
2016-04-16,19.56,18.54,0.18,0.21,77.09,73.35,51.07,48.17,rain
2016-04-17,23.16,18.92,0.21,0.2,74.16,75.34,54.58,47.87,rain
2016-04-18,25.77,20.1,0.2,0.19,84,75.62,56.52,50.87,rain
2016-04-19,24.1,22.6,0.18,0.19,79.41,77.63,62.28,53.52,rain
2016-04-20,25.42,24.1,0.22,0.19,71.38,78.4,61,57.22,rain
2016-04-21,26.54,24.85,0.24,0.2,75.62,77.48,57.48,59.33,rain
2016-04-22,28.89,25.1,0.28,0.21,73.22,74.72,58.55,59.65,rain
2016-04-23,27.16,26.68,0.24,0.24,75.7,72.67,57,58.42,rain
2016-04-24,24.82,27.25,0.21,0.25,77,74.1,58.41,57.1,rain
2016-04-25,28.99,26.69,0.25,0.24,78.53,74.55,56.56,57.41,rain
2016-04-26,28.37,26.72,0.23,0.23,79.79,76.31,57.95,56.75,rain
2016-04-27,24.21,27.12,0.19,0.23,79,77.66,59.31,57.06,rain
2016-04-28,19.36,26.92,0.15,0.22,82,78.32,58.37,57.36,rain
2016-04-29,23.32,23.74,0.16,0.19,86.47,79.46,57.05,57.96,rain
2016-04-30,25.25,22.07,0.15,0.17,90.63,81.67,63.6,57.66,rain
2016-05-01,28.67,22.42,0.18,0.15,86,85.5,65.4,59.08,rain
2016-05-02,32.54,25.49,0.26,0.16,75,86.82,63.22,61.4,rain
2016-05-03,36.03,28.53,0.29,0.19,79.53,83.04,64.64,63.43,rain
2016-05-04,33.58,32.09,0.25,0.24,83.15,79.37,64,63.78,rain
2016-05-05,35.22,33.71,0.3,0.26,81,78.43,60.05,63.31,rain
2016-05-06,37.45,34.59,0.31,0.28,81.74,80.41,58.84,62.27,rain
2016-05-07,26.57,35.06,0.16,0.28,88,81.14,65.85,60.35,rain
2016-05-08,32.07,32.75,0.2,0.25,87.66,82.74,61.63,60.96,rain
2016-05-09,30.87,31.71,0.19,0.22,87.05,84.94,62.56,61.49,rain
2016-05-10,30.72,29.54,0.18,0.18,91.17,86.69,64.01,62.71,rain
2016-05-11,32.97,30.91,0.21,0.19,88,87.74,68.42,62.11,rain
2016-05-12,39.2,31.2,0.45,0.19,71.2,87.85,55.58,64.35,rain
2016-05-13,39.05,33.95,0.45,0.28,69.82,82.62,53.5,62.04,rain
2016-05-14,41.92,36.7,0.5,0.37,67.34,75.58,54,58.58,rain
2016-05-15,43.8,39.66,0.49,0.46,77.33,68.76,54,53.82,rain
2016-05-16,38.55,41.17,0.33,0.48,83.08,70.78,56.14,53.3,rain
2016-05-17,34.22,41.01,0.24,0.44,84.98,75.16,63.54,54.17,rain
2016-05-18,28.56,38.47,0.19,0.35,88,80.98,64.84,57.31,rain
2016-05-19,22.98,33.44,0.17,0.25,82,84.5,65.25,60.89,rain
2016-05-20,37.48,28.3,0.34,0.2,72,84.14,62.36,63.9,rain
2016-05-21,40.32,29.38,0.41,0.23,72.73,79.86,59,63.51,rain
2016-05-22,37.21,33.26,0.31,0.3,79,74.82,57.23,61.58,rain
2016-05-23,38.04,37.95,0.31,0.35,82.16,73.83,58.55,58.93,rain
2016-05-24,44.87,38.14,0.44,0.34,75,77.18,61.66,57.68,rain
2016-05-25,45.81,39.64,0.56,0.35,70,77.93,55,58.56,rain
2016-05-26,41.23,42.48,0.39,0.43,76.54,74.96,58.71,57.82,rain
2016-05-27,39.09,43.53,0.32,0.46,86,73.11,58.89,57.87,rain
2016-05-28,31.29,41.62,0.23,0.42,86,76.74,61.23,56.96,rain
2016-05-29,24.64,36.83,0.17,0.31,84,82.02,66,59.01,rain
2016-05-30,26.08,31.36,0.19,0.24,81,84.48,61.54,61.42,rain
2016-05-31,33.88,27.06,0.28,0.19,84,82.83,56.96,62.29,rain
2016-06-01,34.82,27.92,0.25,0.21,88.58,82.17,58.36,60.89,rain
2016-06-02,34.79,31.28,0.21,0.24,90.74,83.68,64.69,58.36,rain
2016-06-03,38.54,34.15,0.23,0.24,89.83,86.9,70.71,59.4,rain
2016-06-04,38.14,35.69,0.22,0.23,91.99,88.82,70.01,63.94,rain
2016-06-05,39.7,36.79,0.24,0.22,90,89.94,71.63,67.79,rain
2016-06-06,32.4,38.41,0.18,0.23,95,89.7,68.32,70.08,rain
2016-06-07,38.78,36.38,0.22,0.21,91.25,91.41,71.52,69.29,rain
2016-06-08,40.07,36.59,0.24,0.21,92.08,91.16,68.92,69.79,rain
2016-06-09,38.03,36.71,0.21,0.21,93,91.85,70.21,68.89,rain
2016-06-10,39.82,38.57,0.21,0.22,93.17,91.19,77,69.51,rain
2016-06-11,45.59,38.91,0.31,0.22,87.91,91.82,73,71.32,rain
2016-06-12,44.82,40.74,0.28,0.24,90.34,90.45,73,72.67,rain
2016-06-13,42.8,42.98,0.24,0.26,94.44,89.57,76.57,73.59,rain
2016-06-14,43.76,43.96,0.24,0.27,94.94,89.99,78.59,73.45,rain
2016-06-15,44.81,43.36,0.25,0.25,94.78,92.31,78.42,75.29,rain
2016-06-16,42.94,43.35,0.23,0.24,94,93.77,79.2,77.08,rain
2016-06-17,40.37,43.4,0.22,0.24,96.34,93.63,75.6,77.95,unknown
2016-06-18,32.66,42.28,0.16,0.23,95.99,94.09,75.6,76.96,unknown
2016-06-19,32.04,38.27,0.16,0.2,92.95,94.49,74.8,76.03,unknown
2016-06-20,36.25,34.67,0.18,0.18,93.72,94.14,74.2,74.58,unknown
2016-06-21,37.2,33.31,0.2,0.17,91.43,93.28,74.56,74.12,rain
2016-06-22,42.65,34.81,0.27,0.18,89.4,91.77,69.16,73.77,rain
2016-06-23,32.22,38.31,0.21,0.21,85.6,90.6,65.16,71.91,rain
2016-06-24,34.64,36.98,0.21,0.22,88.6,87.92,67.56,68.93,rain
2016-06-25,39.77,36.14,0.26,0.23,88.6,86.99,66.36,66.62,unknown
2016-06-26,38.09,35.19,0.21,0.22,94.78,86.72,71.8,65.7,unknown
2016-06-27,32.35,37.13,0.17,0.22,93.61,89.75,73.47,67.89,unknown
