"permit_id"	"name"	"address"	"category"	"permit_url"	"map_url"	"phone_num"	"YelpID"	"lat"	"lon"
726	"MARY'S PLACE"	"1509 KENILWORTH AVE NE Washington, DC 20019"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=726"	"http://maps.google.com/maps?q=1509 KENILWORTH AVE NE Washington, DC 20019"	2023991688	"marys-place-washington"	38.9098103	-76.9356899
5784	"MASA 14 "	"1825 14TH ST NW WASHINGTON, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5784"	"http://maps.google.com/maps?q=1825 14TH ST NW WASHINGTON, DC 20009"		"masa-14-washington"	38.9148801	-77.0315549
147572	"MASALA  ART"	"4441 WISCONSIN AVE NW Washington, DC 20016"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147572"	"http://maps.google.com/maps?q=4441 WISCONSIN AVE NW Washington, DC 20016"		"masala-art-washington"	38.9476364	-77.0791516
3302	"MASALA  ART"	"4441 WISCONSIN AVE NW Washington, DC 20016"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3302"	"http://maps.google.com/maps?q=4441 WISCONSIN AVE NW Washington, DC 20016"	2023624441	"masala-art-washington"	38.9476364	-77.0791516
172681	"MASALA ART"	"1101 4TH ST SW WASHINGTON, DC 20024"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172681"	"http://maps.google.com/maps?q=1101 4TH ST SW WASHINGTON, DC 20024"		"masala-art-washington-4"	38.877668	-77.0180464
7186	"MASON INN "	"2408 WISCONSIN AVE NW Washington, DC 20007"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=7186"	"http://maps.google.com/maps?q=2408 WISCONSIN AVE NW Washington, DC 20007"		"mason-inn-washington"	38.9213265	-77.0724757
3178	"MASS AVE. DELI & MINI MARKET"	"4000 MASSACHUSETTS AVE NW Washington, DC 20016"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3178"	"http://maps.google.com/maps?q=4000 MASSACHUSETTS AVE NW Washington, DC 20016"		"no_yelp"	38.9314207	-77.0788245
187562	"MASSERIA RESTAURANT"	"1340 4TH ST NE WASHINGTON, DC 20002"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187562"	"http://maps.google.com/maps?q=1340 4TH ST NE WASHINGTON, DC 20002"	2026081330	"masseria-washington-2"	38.9097011	-76.9992186
187382	"MASTRO'S STEAKHOUSE"	"600 13TH ST NW Washington, DC 20005"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187382"	"http://maps.google.com/maps?q=600 13TH ST NW Washington, DC 20005"	2023471500	"mastros-steakhouse-washington"	38.8977918	-77.0299465
3819	"MATCHBOX"	"713 H ST NW Washington, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3819"	"http://maps.google.com/maps?q=713 H ST NW Washington, DC 20001"		"matchbox-chinatown-washington"	38.9000448	-77.0224838
4386	"MATCHBOX"	"521 8TH ST SE Washington, DC 20003"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4386"	"http://maps.google.com/maps?q=521 8TH ST SE Washington, DC 20003"		"matchbox-capitol-hill-washington"	38.8820956	-76.9953375
7227	"MATCHBOX"	"1901 14TH ST NW WASHINGTON, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=7227"	"http://maps.google.com/maps?q=1901 14TH ST NW WASHINGTON, DC 20009"		"matchbox-14th-street-washington"	38.9157563	-77.0315452
2853	"MATE  "	"3101 K ST NW Washington, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2853"	"http://maps.google.com/maps?q=3101 K ST NW Washington, DC 20009"	2023332006	"maté-washington-3"	38.9029496	-77.0614045
3403	"MATISSE BAR AND GRILL"	"4934 WISCONSIN AVE NW Washington, DC 20016"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3403"	"http://maps.google.com/maps?q=4934 WISCONSIN AVE NW Washington, DC 20016"		"matisse-washington"	38.9543178	-77.0828723
147878	"MAXIME STEAK FRITES & BAR "	"2915 M ST NW Washington, DC 20007"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147878"	"http://maps.google.com/maps?q=2915 M ST NW Washington, DC 20007"	2023371571	"rialto-washington"	38.9034537	-77.0611495
2840	"MAYFLOWER CHINESE AMERICAN FOOD"	"3066 MOUNT PLEASANT ST NW Washington, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2840"	"http://maps.google.com/maps?q=3066 MOUNT PLEASANT ST NW Washington, DC 20009"		"mayflower-restaurant-washington"	38.928507	-77.0375229
3295	"MAYFLOWER CHINESE RESTAURANT"	"4427 WISCONSIN AVE NW Washington, DC 20016"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3295"	"http://maps.google.com/maps?q=4427 WISCONSIN AVE NW Washington, DC 20016"		"mayflower-chinese-food-washington"	38.9473062	-77.0790031
1380	"MAYUR KABAB HOUSE "	"1108 K ST NW Washington, DC 20005"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1380"	"http://maps.google.com/maps?q=1108 K ST NW Washington, DC 20005"		"mayur-kabab-house-washington"	38.9021581	-77.0276167
1547	"MC DONALD'S"	"1235 NEW YORK AVE NW Washington, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1547"	"http://maps.google.com/maps?q=1235 NEW YORK AVE NW Washington, DC 20001"		"mcdonalds-washington-13"	38.9005935	-77.0292791
172625	"MCCLELLAN'S RESTAURANT AND BAR"	"1919 CONNECTICUT AVE NW WASHINGTON, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172625"	"http://maps.google.com/maps?q=1919 CONNECTICUT AVE NW WASHINGTON, DC 20009"		"mcclellans-washington"	38.9164427	-77.0448716
2449	"MCCLELLAN'S RETREAT"	"2031 FLORIDA AVE NW Washington, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2449"	"http://maps.google.com/maps?q=2031 FLORIDA AVE NW Washington, DC 20009"	2022656270	"mcclellans-retreat-washington"	38.9143199	-77.046586
1987	"MCCORMICK & SCHMICK SEAFOOD RESTAURANT"	"1652 K ST NW Washington, DC 20006"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1987"	"http://maps.google.com/maps?q=1652 K ST NW Washington, DC 20006"		"mccormick-and-schmicks-washington-2"	38.9021943	-77.0377907
3311	"MCDONALD'S"	"450 5TH ST NW Washington, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3311"	"http://maps.google.com/maps?q=450 5TH ST NW Washington, DC 20001"		"mcdonalds-washington-24"	38.895587	-77.019396
4037	"MCDONALD'S"	"911 E ST NW Washington, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4037"	"http://maps.google.com/maps?q=911 E ST NW Washington, DC 20001"		"mcdonalds-washington-24"	38.8964128	-77.0247348
5468	"MCDONALD'S"	"601 F ST NW WASHINGTON, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5468"	"http://maps.google.com/maps?q=601 F ST NW WASHINGTON, DC 20001"		"mcdonalds-washington-24"	38.8983998	-77.0216171
2599	"MCDONALD'S"	"2328 GEORGIA AVE NW Washington, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2599"	"http://maps.google.com/maps?q=2328 GEORGIA AVE NW Washington, DC 20001"		"mcdonalds-washington-4"	38.9205947	-77.0223034
3861	"MCDONALD'S"	"7425 GEORGIA AVE NW Washington, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3861"	"http://maps.google.com/maps?q=7425 GEORGIA AVE NW Washington, DC 20001"		"mcdonalds-restaurants-washington-7"	38.9806319	-77.0261465
1100	"MCDONALD'S"	"50 MASSACHUSETTS AVE NE SPC 206 WASHINGTON, DC 20002"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1100"	"http://maps.google.com/maps?q=50 MASSACHUSETTS AVE NE WASHINGTON, DC 20002"		"mcdonalds-washington-46"	38.8975799	-77.0061578
147954	"MCDONALD'S"	"2228 NEW YORK AVE NE Washington, DC 20002"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147954"	"http://maps.google.com/maps?q=2228 NEW YORK AVE NE Washington, DC 20002"		"mcdonalds-washington-39"	38.9176996	-76.9734259
1179	"MCDONALD'S"	"75 NEW YORK AVE NE Washington, DC 20002"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1179"	"http://maps.google.com/maps?q=75 NEW YORK AVE NE Washington, DC 20002"		"mcdonalds-washington-44"	38.9079572	-77.0063001
1024	"MCDONALD'S"	"424 RHODE ISLAND AVE NE Washington, DC 20002"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1024"	"http://maps.google.com/maps?q=424 RHODE ISLAND AVE NE Washington, DC 20002"	2025263138	"mcdonalds-washington-54"	38.9205159	-76.999408
4211	"MCDONALD'S"	"2 I ST SE Washington, DC 20003"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4211"	"http://maps.google.com/maps?q=2 I ST SE Washington, DC 20003"		"mcdonalds-washington-8"	38.8797207	-77.0083957
4185	"MCDONALD'S"	"1539 PENNSYLVANIA AVE SE Washington, DC 20003"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4185"	"http://maps.google.com/maps?q=1539 PENNSYLVANIA AVE SE Washington, DC 20003"		"mcdonalds-washington-19"	38.8786358	-76.982213
188682	"MCDONALD'S"	"555 13TH ST NW Washington, DC 20004"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188682"	"http://maps.google.com/maps?q=555 13TH ST NW Washington, DC 20004"	2026385933	"mcdonalds-washington-20"	38.8970382	-77.0290024
3591	"MCDONALD'S"	"555 13TH ST NW Washington, DC 20004"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3591"	"http://maps.google.com/maps?q=555 13TH ST NW Washington, DC 20004"		"mcdonalds-washington-13"	38.8970382	-77.0290024
3866	"MCDONALD'S"	"750 17TH ST NW Washington, DC 20006"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3866"	"http://maps.google.com/maps?q=750 17TH ST NW Washington, DC 20006"		"mcdonalds-washington-43"	38.899718	-77.039835
4603	"MCDONALD'S"	"601 INDEPENDENCE AVE SW WASHINGTON, DC 20008"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4603"	"http://maps.google.com/maps?q=601 INDEPENDENCE AVE SW WASHINGTON, DC 20008"		"mcdonalds-washington-23"	38.8875783	-76.9984408
6676	"MCDONALD'S"	"1944 14th ST NW WASHINGTON, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6676"	"http://maps.google.com/maps?q=1944 14th ST NW WASHINGTON, DC 20009"		"mcdonalds-washington-21"	38.9168481	-77.0322129
5020	"MCDONALD'S"	"1944 14th ST NW WASHINGTON, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5020"	"http://maps.google.com/maps?q=1944 14th ST NW WASHINGTON, DC 20009"		"mcdonalds-washington-21"	38.9168481	-77.0322129
137308	"MCDONALD'S"	"1619 17TH ST NW Washington, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=137308"	"http://maps.google.com/maps?q=1619 17TH ST NW Washington, DC 20009"		"mcdonalds-washington-21"	38.9119833	-77.0381257
1941	"MCDONALD'S"	"1619 17TH ST NW Washington, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1941"	"http://maps.google.com/maps?q=1619 17TH ST NW Washington, DC 20009"		"mcdonalds-washington-21"	38.9119833	-77.0381257
6678	"MCDONALD'S"	"5948 GEORGIA AVE NW Washington, DC 20011"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6678"	"http://maps.google.com/maps?q=5948 GEORGIA AVE NW Washington, DC 20011"		"mcdonalds-washington-40"	38.9623869	-77.0283515
3617	"MCDONALD'S"	"5948 GEORGIA AVE NW Washington, DC 20011"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3617"	"http://maps.google.com/maps?q=5948 GEORGIA AVE NW Washington, DC 20011"		"mcdonalds-washington-40"	38.9623869	-77.0283515
3198	"MCDONALD'S"	"4130 WISCONSIN AVE NW Washington, DC 20016"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3198"	"http://maps.google.com/maps?q=4130 WISCONSIN AVE NW Washington, DC 20016"		"mcdonalds-washington-5"	38.942959	-77.0774204
3518	"MCDONALD'S"	"5300 WISCONSIN AVE NW Washington, DC 20016"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3518"	"http://maps.google.com/maps?q=5300 WISCONSIN AVE NW Washington, DC 20016"		"mcdonalds-washington-35"	38.9595618	-77.085678
1046	"MCDONALD'S"	"4950 SOUTH DAKOTA AVE NE WASHINGTON, DC 20017"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1046"	"http://maps.google.com/maps?q=4950 SOUTH DAKOTA AVE NE WASHINGTON, DC 20017"		"mcdonalds-washington-32"	38.9494653	-76.9933493
172240	"MCDONALD'S"	"1901 9TH ST NE WASHINGTON, DC 20018"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172240"	"http://maps.google.com/maps?q=1901 9TH ST NE WASHINGTON, DC 20018"		"mcdonalds-washington-45"	38.915895	-76.993236
782	"MCDONALD'S"	"1901 9TH ST NE WASHINGTON, DC 20018"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=782"	"http://maps.google.com/maps?q=1901 9TH ST NE WASHINGTON, DC 20018"		"mcdonalds-washington-45"	38.915895	-76.993236
2267	"MCDONALD'S"	"1901 9TH ST NE WASHINGTON, DC 20018"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2267"	"http://maps.google.com/maps?q=1901 9TH ST NE WASHINGTON, DC 20018"		"mcdonalds-washington-4"	38.915895	-76.993236
745	"MCDONALD'S"	"1635 BENNING RD NE Washington, DC 20019"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=745"	"http://maps.google.com/maps?q=1635 BENNING RD NE Washington, DC 20019"	2023971190	"mcdonalds-washington-64"	38.8992656	-76.9801991
972	"MCDONALD'S"	"3901 MINNESOTA AVE NE Washington, DC 20019"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=972"	"http://maps.google.com/maps?q=3901 MINNESOTA AVE NE Washington, DC 20019"		"mcdonalds-washington-2"	38.8934142	-76.9498792
1028	"MCDONALD'S"	"4301 NANNIE HELEN BURROUGHS AVE NE WASHINGTON, DC 20019"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1028"	"http://maps.google.com/maps?q=4301 NANNIE HELEN BURROUGHS AVE NE WASHINGTON, DC 20019"	2023991396	"mcdonalds-washington-55"	38.9012071	-76.9416087
4256	"MCDONALD'S"	"2529 GOOD HOPE RD SE Washington, DC 20020"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4256"	"http://maps.google.com/maps?q=2529 GOOD HOPE RD SE Washington, DC 20020"		"mcdonalds-restaurants-washington-8"	38.8599826	-76.9688876
148226	"MCDONALD'S"	"400 C ST SW Washington, DC 20024"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=148226"	"http://maps.google.com/maps?q=400 C ST SW Washington, DC 20024"		"mcdonalds-washington-23"	38.8857482	-77.0181633
4535	"MCDONALD'S"	"400 C ST SW Washington, DC 20024"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4535"	"http://maps.google.com/maps?q=400 C ST SW Washington, DC 20024"		"mcdonalds-washington-23"	38.8857482	-77.0181633
2295	"MCDONALD'S"	"1916 M ST NW Washington, DC 20036"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2295"	"http://maps.google.com/maps?q=1916 M ST NW Washington, DC 20036"		"mcdonalds-washington-9"	38.9054242	-77.0442218
3585	"MCDONALD'S - 2"	"555 13TH ST NW Washington, DC 20004"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3585"	"http://maps.google.com/maps?q=555 13TH ST NW Washington, DC 20004"		"mcdonalds-washington-13"	38.8970382	-77.0290024
2684	"MCDONALD'S AT ADAMS MORGAN"	"2481 18TH ST NW Washington, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2684"	"http://maps.google.com/maps?q=2481 18TH ST NW Washington, DC 20009"		"mcdonalds-washington-15"	38.9225685	-77.0424068
2729	"MCDONALDS AT THE ZOO"	"2616 CONNECTICUT AVE NW WASHINGTON, DC 20008"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2729"	"http://maps.google.com/maps?q=2616 CONNECTICUT AVE NW WASHINGTON, DC 20008"		"mcdonalds-washington-22"	38.9241652	-77.0522802
2727	"MEDATERRA REST"	"2614 CONNECTICUT AVE NW Washington, DC 20008"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2727"	"http://maps.google.com/maps?q=2614 CONNECTICUT AVE NW Washington, DC 20008"		"medaterra-washington"	38.9240954	-77.0522641
148157	"MEDIUM RARE "	"515 8TH ST SE WASHINGTON, DC 20003"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=148157"	"http://maps.google.com/maps?q=515 8TH ST SE WASHINGTON, DC 20003"		"medium-rare-washington-2"	38.8822316	-76.9953338
5576	"MEDIUM RARE RESTAURANT"	"3500 CONNECTICUT AVE NW Washington, DC 20008"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5576"	"http://maps.google.com/maps?q=3500 CONNECTICUT AVE NW Washington, DC 20008"		"medium-rare-washington"	38.9357588	-77.0589448
3046	"MEDIUM RARE RESTAURANT"	"3500 CONNECTICUT AVE NW Washington, DC 20008"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3046"	"http://maps.google.com/maps?q=3500 CONNECTICUT AVE NW Washington, DC 20008"		"medium-rare-washington"	38.9357588	-77.0589448
3267	"MEGA BYTES CAFÉ"	"4400 MASSACHUSETTS AVE NW Washington, DC 20016"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3267"	"http://maps.google.com/maps?q=4400 MASSACHUSETTS AVE NW Washington, DC 20016"	7034665111	"megabytes-eatery-chantilly"	38.9393086	-77.0889563
1479	"MEIWAH RESTAURANT"	"1200 NEW HAMPSHIRE AVE NW Washington, DC 20036"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1479"	"http://maps.google.com/maps?q=1200 NEW HAMPSHIRE AVE NW Washington, DC 20036"		"meiwah-washington"	38.9058338	-77.0476443
6202	"MELLOW MUSHROOM PIZZA BAKERS"	"2436 18TH ST NW Washington, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6202"	"http://maps.google.com/maps?q=2436 18TH ST NW Washington, DC 20009"		"mellow-mushroom-washington"	38.9215519	-77.0426657
173172	"MELT SHOP"	"1901 L ST NW WASHINGTON, DC 20036"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173172"	"http://maps.google.com/maps?q=1901 L ST NW WASHINGTON, DC 20036"	2027948400	"melt-shop-washington"	38.9040372	-77.0438703
6670	"MENOMALE PIZZERIA"	"2713 12TH ST NE WASHINGTON, DC 20018"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6670"	"http://maps.google.com/maps?q=2713 12TH ST NE WASHINGTON, DC 20018"		"menomale-pizza-napoletana-washington"	38.924917	-76.990154
172487	"MENU MBK"	"405 8TH ST NW WASHINGTON, DC 20004"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172487"	"http://maps.google.com/maps?q=405 8TH ST NW WASHINGTON, DC 20004"		"menu-market-bistrobar-kitchen-washington-2"	38.8951308	-77.0227374
5126	"MERIDIAN PINT"	"3400 11TH ST WASHINGTON, DC 20010"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5126"	"http://maps.google.com/maps?q=3400 11TH ST WASHINGTON, DC 20010"		"meridian-pint-washington"	38.9319963	-77.0285086
5388	"MERZI"	"413 7TH ST NW WASHINGTON, DC 20004"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5388"	"http://maps.google.com/maps?q=413 7TH ST NW WASHINGTON, DC 20004"		"merzi-washington"	38.8951968	-77.0217147
2246	"MESOBE RESTAURANT AND DELI MARKET"	"1853 7TH ST NW Washington, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2246"	"http://maps.google.com/maps?q=1853 7TH ST NW Washington, DC 20001"	2023676429	"mesobe-daily-market-washington"	38.9153671	-77.0216889
172901	"MESS HALL"	"703 EDGEWOOD ST NE WASHINGTON, DC 20017"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172901"	"http://maps.google.com/maps?q=703 EDGEWOOD ST NE WASHINGTON, DC 20017"		"mess-hall-washington"	38.9250734	-76.9958256
2060	"MET CAFÉ"	"1725 F ST NW Washington, DC 20006"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2060"	"http://maps.google.com/maps?q=1725 F ST NW Washington, DC 20006"		"met-cafe-washington"	38.8976182	-77.0406096
2061	"Metro Café"	"1725 F ST NW Washington, DC 20037"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2061"	"http://maps.google.com/maps?q=1725 F ST NW Washington, DC 20037"		"closed"	38.8976182	-77.0406096
4722	"METROPOLITAN CLUB"	"1700 H ST NW WASHINGTON, DC 20006"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4722"	"http://maps.google.com/maps?q=1700 H ST NW WASHINGTON, DC 20006"	2028352500	"metropolitan-club-dc-washington"	38.8999726	-77.0398985
5199	"MEZE RESTAURANT & LOUNGE "	"2437 18TH ST NW WASHINGTON, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5199"	"http://maps.google.com/maps?q=2437 18TH ST NW WASHINGTON, DC 20009"		"mezé-washington-2"	38.921516	-77.0419546
6528	"MGM ROAST BEEF"	"1905 BRENTWOOD RD NE WASHINGTON, DC 20018"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6528"	"http://maps.google.com/maps?q=1905 BRENTWOOD RD NE WASHINGTON, DC 20018"		"mgm-roast-beef-washington"	38.916028	-76.994333
147337	"MI CUBA CAFE"	"1424 PARK RD NW Washington, DC 20010"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147337"	"http://maps.google.com/maps?q=1424 PARK RD NW Washington, DC 20010"	2028133489	"mi-cuba-cafe-washington"	38.9304574	-77.0336992
172650	"MICHO'S"	"500 H ST NE WASHINGTON, DC 20002"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172650"	"http://maps.google.com/maps?q=500 H ST NE WASHINGTON, DC 20002"		"michos-lebanese-grill-washington"	38.9004035	-76.9993167
1527	"MIDTOWN PARTYPLEX / LOUNGE "	"1219 CONNECTICUT AVE NW Washington, DC 20036"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1527"	"http://maps.google.com/maps?q=1219 CONNECTICUT AVE NW Washington, DC 20036"	2026811219	"midtown-partyplex-washington-2"	38.9065208	-77.0411779
187608	"MIGNOT"	"4815 GEORGIA AVE NW WASHINGTON, DC 20011"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187608"	"http://maps.google.com/maps?q=4815 GEORGIA AVE NW WASHINGTON, DC 20011"	2027910845	"mignot-restaurant-and-café-washington"	38.9488201	-77.0267343
5993	"MIKE'S MARKET & RESTAURANT"	"4202 BENNING RD NE WASHINGTON, DC 20019"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5993"	"http://maps.google.com/maps?q=4202 BENNING RD NE WASHINGTON, DC 20019"	2023990119	"no_yelp"	38.893215	-76.942331
5208	"MILLIE & AL'S "	"2440 18TH ST NW Washington, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5208"	"http://maps.google.com/maps?q=2440 18TH ST NW Washington, DC 20009"		"millie-and-als-washington"	38.921691	-77.0427021
