inspec_id,permit_id,insp_date_x,insp_timein,insp_type,crit_viol,non_crit_viol,crit_viol_cos,crit_viol_rpt,non_crit_viol_cos,non_crit_viol_rpt,crit_viol_tbr,non_crit_viol_tbr,lat,lon
822560,2364,2016-02-25,11:00:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.893495,-77.044939
198746,1767,2013-09-12,14:05:00,Routine,7.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,38.9029372,-77.0323289
202716,1767,2014-03-31,12:30:00,Routine,6.0,3.0,2.0,0.0,0.0,0.0,4.0,3.0,38.9029372,-77.0323289
607637,1767,2015-02-05,11:45:00,Routine,4.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,38.9029372,-77.0323289
198759,2382,2013-09-13,09:20:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.9002964,-77.0457525
202414,2382,2014-03-21,13:31:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.9002964,-77.0457525
204750,2382,2014-07-03,10:39:00,Routine,5.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,38.9002964,-77.0457525
404865,2382,2014-10-14,10:45:00,Routine,10.0,1.0,4.0,0.0,0.0,0.0,6.0,1.0,38.9002964,-77.0457525
611342,2382,2015-04-08,10:30:00,Routine,5.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,38.9002964,-77.0457525
822973,2382,2016-03-10,10:30:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.9002964,-77.0457525
198760,2380,2013-09-13,11:03:00,Routine,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,38.9002964,-77.0457525
202410,2380,2014-03-21,11:33:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.9002964,-77.0457525
813156,2380,2015-09-03,10:55:00,Routine,8.0,5.0,2.0,0.0,2.0,0.0,6.0,3.0,38.9002964,-77.0457525
824757,2380,2016-05-18,14:15:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9002964,-77.0457525
198761,2376,2013-09-13,12:07:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.9002964,-77.0457525
202404,2376,2014-03-21,10:00:00,Routine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.9002964,-77.0457525
203913,2376,2014-06-02,10:26:00,Routine,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,38.9002964,-77.0457525
404909,2376,2014-10-15,10:45:00,Routine,4.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,38.9002964,-77.0457525
812852,2376,2015-08-24,11:21:00,Routine,7.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,38.9002964,-77.0457525
198787,147239,2013-09-16,10:10:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9203621,-76.9503676
202526,147239,2014-03-26,10:10:00,Routine,4.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,38.9203621,-76.9503676
606373,147239,2014-12-09,10:00:00,Routine,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,38.9203621,-76.9503676
812010,147239,2015-07-13,10:55:00,Routine,7.0,4.0,2.0,0.0,0.0,0.0,5.0,4.0,38.9203621,-76.9503676
820670,147239,2015-11-25,12:00:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.9203621,-76.9503676
824606,147239,2016-05-12,09:23:00,Routine,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,38.9203621,-76.9503676
198800,6788,2013-09-16,12:45:00,Routine,6.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,38.9310809,-77.0277876
198816,5515,2013-09-17,13:15:00,Routine,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.9078803,-77.0031693
201464,5515,2014-02-04,13:27:00,Routine,4.0,5.0,2.0,0.0,2.0,0.0,2.0,3.0,38.9078803,-77.0031693
205686,5515,2014-08-25,12:15:00,Routine,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,38.9078803,-77.0031693
610096,5515,2015-02-25,10:12:00,Routine,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,38.9078803,-77.0031693
821788,5515,2016-01-26,10:00:00,Routine,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,38.9078803,-77.0031693
824334,5515,2016-05-04,12:27:00,Routine,5.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,38.9078803,-77.0031693
198843,5061,2013-09-17,14:20:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9041209,-77.043181
203279,5061,2014-04-17,11:20:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.9041209,-77.043181
610654,5061,2015-03-17,12:58:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.9041209,-77.043181
198849,1064,2013-08-22,15:00:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.8975799,-77.0061578
200609,1064,2013-12-17,13:00:00,Routine,4.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,38.8975799,-77.0061578
203152,1064,2014-04-17,11:05:00,Routine,5.0,5.0,4.0,0.0,1.0,0.0,1.0,4.0,38.8975799,-77.0061578
820229,1064,2015-11-10,11:00:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.8975799,-77.0061578
198850,3556,2013-09-05,11:35:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.897068,-77.040151
810391,3556,2015-05-14,08:15:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.897068,-77.040151
198852,3447,2013-09-16,13:00:00,Routine,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,38.896515,-77.0509361
405344,3447,2014-10-29,12:25:00,Routine,9.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,38.896515,-77.0509361
610949,3447,2015-03-25,10:10:00,Routine,8.0,4.0,5.0,0.0,1.0,0.0,3.0,3.0,38.896515,-77.0509361
813750,3447,2015-10-01,13:40:00,Routine,7.0,5.0,1.0,0.0,0.0,0.0,6.0,5.0,38.896515,-77.0509361
824321,3447,2016-05-04,15:03:00,Routine,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,38.896515,-77.0509361
198863,2153,2013-09-18,10:30:00,Routine,4.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,38.9041487,-77.0420281
606142,2153,2014-12-01,12:21:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,38.9041487,-77.0420281
811434,2153,2015-06-18,10:15:00,Routine,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,38.9041487,-77.0420281
198866,2057,2013-09-18,12:20:00,Routine,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,38.903513,-77.0408675
203215,2057,2014-04-21,14:31:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.903513,-77.0408675
406058,2057,2014-11-25,11:40:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.903513,-77.0408675
811442,2057,2015-06-18,12:31:00,Routine,1.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,38.903513,-77.0408675
821819,2057,2016-01-27,11:40:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.903513,-77.0408675
198873,5931,2013-09-18,11:00:00,Routine,6.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,38.9010793,-77.0375182
202960,5931,2014-04-03,11:40:00,Routine,6.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,38.9010793,-77.0375182
198888,2654,2013-09-19,13:05:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.9030154,-77.0522217
202613,2654,2014-03-26,11:10:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.9030154,-77.0522217
404910,2654,2014-10-15,14:05:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.9030154,-77.0522217
611961,2654,2015-04-29,13:30:00,Routine,6.0,4.0,5.0,0.0,1.0,0.0,1.0,3.0,38.9030154,-77.0522217
198897,5171,2013-09-19,12:25:00,Routine,6.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,38.9034365,-77.0457607
404443,5171,2014-09-25,11:00:00,Routine,6.0,3.0,3.0,0.0,1.0,0.0,3.0,2.0,38.9034365,-77.0457607
611496,5171,2015-04-09,11:45:00,Routine,4.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,38.9034365,-77.0457607
198899,2244,2013-09-19,10:00:00,Routine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.9053557,-77.0428837
606313,2244,2014-12-05,10:20:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.9053557,-77.0428837
810604,2244,2015-05-20,09:50:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.9053557,-77.0428837
198900,2310,2013-09-19,13:45:00,Routine,5.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,38.9039479,-77.0443701
606381,2310,2014-12-09,13:40:00,Routine,6.0,3.0,2.0,0.0,0.0,0.0,4.0,3.0,38.9039479,-77.0443701
823053,2310,2016-03-11,13:55:00,Routine,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,38.9039479,-77.0443701
198904,2150,2013-09-19,11:15:00,Routine,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,38.9004804,-77.0420107
607176,2150,2015-01-16,09:50:00,Routine,5.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,38.9004804,-77.0420107
198916,1328,2013-09-20,14:10:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,38.9041814,-77.0301298
824008,1328,2016-04-20,11:15:00,Routine,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,38.9041814,-77.0301298
198919,4022,2013-09-20,10:00:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.9016859,-77.0381892
813305,4022,2015-09-14,10:15:00,Routine,7.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,38.9016859,-77.0381892
198923,1222,2013-09-20,14:20:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,38.8993306,-77.0265255
201077,1222,2014-01-14,12:00:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.8993306,-77.0265255
204486,1222,2014-06-23,12:05:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.8993306,-77.0265255
810652,1222,2015-05-21,12:23:00,Routine,4.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,38.8993306,-77.0265255
813124,1222,2015-09-01,10:20:00,Routine,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,38.8993306,-77.0265255
821661,1222,2016-01-15,11:00:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8993306,-77.0265255
823160,1222,2016-03-16,10:30:00,Routine,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,38.8993306,-77.0265255
198928,6220,2013-09-19,12:40:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.888902,-76.937156
202445,6220,2014-03-21,14:15:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.888902,-76.937156
405553,6220,2014-11-05,11:00:00,Routine,9.0,6.0,4.0,0.0,0.0,0.0,5.0,6.0,38.888902,-76.937156
198930,1855,2013-09-20,12:55:00,Routine,5.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,38.9029826,-77.0351077
821998,1855,2016-02-03,14:18:00,Routine,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,38.9029826,-77.0351077
198945,1467,2013-09-23,10:15:00,Routine,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,38.9059372,-77.0420559
611834,1467,2015-04-22,09:40:00,Routine,4.0,4.0,0.0,0.0,1.0,0.0,4.0,3.0,38.9059372,-77.0420559
198956,1904,2013-09-23,10:30:00,Routine,5.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,38.9016662,-77.0354652
202928,1904,2014-04-03,10:20:00,Routine,5.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,38.9016662,-77.0354652
198961,3786,2013-09-23,11:15:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,38.8987486,-77.0299742
611663,3786,2015-04-20,10:13:00,Routine,4.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,38.8987486,-77.0299742
198971,3882,2013-09-19,10:15:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.8993545,-77.0278425
202384,3882,2014-03-06,10:01:00,Routine,9.0,6.0,4.0,0.0,1.0,0.0,5.0,5.0,38.8993545,-77.0278425
204570,3882,2014-06-25,10:00:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.8993545,-77.0278425
607980,3882,2015-02-20,11:45:00,Routine,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.8993545,-77.0278425
820795,3882,2015-12-04,10:30:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.8993545,-77.0278425
198984,3724,2013-09-24,13:45:00,Routine,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,38.8996834,-77.0211005
201814,3724,2014-02-20,12:04:00,Routine,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,38.8996834,-77.0211005
606452,3724,2014-11-04,12:15:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.8996834,-77.0211005
811253,3724,2015-06-12,12:18:00,Routine,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,38.8996834,-77.0211005
820684,3724,2015-12-01,11:31:00,Routine,10.0,5.0,0.0,0.0,0.0,0.0,10.0,5.0,38.8996834,-77.0211005
198994,3259,2013-09-20,10:30:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,38.8959394,-77.0273194
607008,3259,2015-01-12,10:45:00,Routine,8.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,38.8959394,-77.0273194
813439,3259,2015-09-18,11:30:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.8959394,-77.0273194
198995,2359,2013-09-24,09:30:00,Routine,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,38.8920777,-77.0136469
202882,2359,2014-04-07,10:20:00,Routine,10.0,2.0,4.0,0.0,0.0,0.0,6.0,2.0,38.8920777,-77.0136469
607522,2359,2015-02-02,10:35:00,Routine,4.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,38.8920777,-77.0136469
198997,3531,2013-09-20,12:15:00,Routine,5.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,38.8958271,-77.0273191
606869,3531,2015-01-02,13:05:00,Routine,10.0,5.0,0.0,0.0,0.0,0.0,10.0,5.0,38.8958271,-77.0273191
813009,3531,2015-08-13,12:00:00,Routine,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.8958271,-77.0273191
822764,3531,2016-03-03,10:55:00,Routine,7.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,38.8958271,-77.0273191
198999,1248,2013-09-25,09:30:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.895654,-77.0264904
200572,1248,2013-12-13,10:00:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.895654,-77.0264904
203757,1248,2014-05-21,13:30:00,Routine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.895654,-77.0264904
607046,1248,2015-01-13,12:45:00,Routine,6.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,38.895654,-77.0264904
810950,1248,2015-06-03,13:54:00,Routine,2.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,38.895654,-77.0264904
813806,1248,2015-10-05,10:15:00,Routine,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.895654,-77.0264904
199003,6545,2013-09-25,11:00:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.895654,-77.0264904
203742,6545,2014-05-21,10:10:00,Routine,6.0,7.0,2.0,0.0,3.0,0.0,4.0,4.0,38.895654,-77.0264904
607218,6545,2015-01-20,10:45:00,Routine,8.0,3.0,1.0,0.0,0.0,0.0,7.0,3.0,38.895654,-77.0264904
813368,6545,2015-09-14,11:30:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,38.895654,-77.0264904
823418,6545,2016-03-24,11:45:00,Routine,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,38.895654,-77.0264904
199036,3278,2013-09-26,10:50:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9393086,-77.0889563
405237,3278,2014-10-28,10:35:00,Routine,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.9393086,-77.0889563
820669,3278,2015-11-30,14:30:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.9393086,-77.0889563
199040,5557,2013-09-26,12:16:00,Routine,5.0,4.0,3.0,0.0,0.0,0.0,2.0,4.0,38.9393086,-77.0889563
201969,5557,2014-02-11,13:15:00,Routine,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,38.9393086,-77.0889563
405253,5557,2014-10-28,12:05:00,Routine,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,38.9393086,-77.0889563
820680,5557,2015-11-30,14:10:00,Routine,7.0,3.0,4.0,0.0,2.0,0.0,3.0,1.0,38.9393086,-77.0889563
199043,3904,2013-09-26,11:00:00,Routine,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,38.8999871,-77.0471545
201649,3904,2014-02-11,12:00:00,Routine,16.0,7.0,5.0,0.0,1.0,0.0,11.0,6.0,38.8999871,-77.0471545
203590,3904,2014-05-12,11:00:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,38.8999871,-77.0471545
820511,3904,2015-11-20,11:20:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.8999871,-77.0471545
199045,3917,2013-09-26,12:20:00,Routine,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,38.8999871,-77.0471545
201639,3917,2014-02-11,14:45:00,Routine,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,38.8999871,-77.0471545
203603,3917,2014-05-12,11:00:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,38.8999871,-77.0471545
607603,3917,2015-02-04,12:38:00,Routine,6.0,6.0,3.0,0.0,0.0,0.0,3.0,6.0,38.8999871,-77.0471545
820517,3917,2015-11-20,12:40:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8999871,-77.0471545
199056,6527,2013-09-26,13:30:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,38.8999871,-77.0471545
203580,6527,2014-05-12,10:40:00,Routine,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,38.8999871,-77.0471545
607569,6527,2015-02-03,11:30:00,Routine,6.0,6.0,4.0,0.0,0.0,0.0,2.0,6.0,38.8999871,-77.0471545
199061,1496,2013-09-27,13:15:00,Routine,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,38.8957394,-77.0287249
205161,1496,2014-07-25,11:00:00,Routine,6.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,38.8957394,-77.0287249
607330,1496,2015-01-23,10:55:00,Routine,6.0,4.0,2.0,0.0,0.0,0.0,4.0,4.0,38.8957394,-77.0287249
813470,1496,2015-09-21,11:35:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.8957394,-77.0287249
824387,1496,2016-05-05,14:40:00,Routine,4.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,38.8957394,-77.0287249
199073,5909,2013-09-27,14:00:00,Routine,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,38.9160928,-77.0413878
405101,5909,2014-10-15,13:30:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9160928,-77.0413878
199090,3632,2013-09-27,12:30:00,Routine,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,38.8978337,-77.0129078
406061,3632,2014-11-24,13:00:00,Routine,6.0,6.0,2.0,0.0,1.0,0.0,4.0,5.0,38.8978337,-77.0129078
810720,3632,2015-05-26,12:15:00,Routine,5.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,38.8978337,-77.0129078
821963,3632,2016-02-02,10:30:00,Routine,2.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,38.8978337,-77.0129078
199094,3294,2013-09-30,14:05:00,Routine,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,38.9473123,-77.0657502
205348,3294,2014-08-12,14:30:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.9473123,-77.0657502
810638,3294,2015-05-20,13:45:00,Routine,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,38.9473123,-77.0657502
823180,3294,2016-03-16,00:05:00,Routine,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,38.9473123,-77.0657502
199097,2903,2013-09-30,11:30:00,Routine,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,38.9314116,-77.038139
199122,137240,2013-10-01,14:50:00,Routine,5.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,38.9046446,-77.0624715
606245,137240,2014-12-03,12:40:00,Routine,11.0,5.0,1.0,0.0,0.0,0.0,10.0,5.0,38.9046446,-77.0624715
608059,137240,2015-02-24,11:30:00,HACCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9046446,-77.0624715
813863,137240,2015-10-06,11:55:00,Routine,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.9046446,-77.0624715
824686,137240,2016-04-19,14:00:00,Routine,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.9046446,-77.0624715
199125,6068,2013-10-01,14:00:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.9383082,-76.9999244
201641,6068,2014-02-11,10:30:00,Routine,7.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,38.9383082,-76.9999244
203575,6068,2014-05-12,10:20:00,Routine,7.0,4.0,3.0,0.0,0.0,0.0,4.0,4.0,38.9383082,-76.9999244
611401,6068,2015-04-09,10:21:00,Routine,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,38.9383082,-76.9999244
812692,6068,2015-08-18,11:30:00,Routine,5.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,38.9383082,-76.9999244
199146,3299,2013-10-01,13:15:00,Routine,7.0,2.0,1.0,0.0,1.0,0.0,6.0,1.0,38.8957617,-77.0231069
611567,3299,2015-04-14,10:45:00,Routine,7.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,38.8957617,-77.0231069
199154,4599,2013-10-02,11:40:00,Routine,7.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,38.8861971,-77.0208396
811943,4599,2015-07-08,13:30:00,HACCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8861971,-77.0208396
814073,4599,2015-10-14,10:40:00,Routine,8.0,7.0,3.0,0.0,2.0,0.0,5.0,5.0,38.8861971,-77.0208396
814086,4599,2015-10-14,14:48:00,HACCP,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,38.8861971,-77.0208396
199159,4209,2013-10-02,10:05:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,38.8870173,-77.0028853
201993,4209,2014-02-27,10:35:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.8870173,-77.0028853
205004,4209,2014-07-18,10:10:00,Routine,3.0,7.0,0.0,0.0,2.0,0.0,3.0,5.0,38.8870173,-77.0028853
607102,4209,2015-01-13,12:15:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.8870173,-77.0028853
810673,4209,2015-05-21,14:10:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,38.8870173,-77.0028853
819929,4209,2015-10-29,13:50:00,Routine,4.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,38.8870173,-77.0028853
821881,4209,2016-01-28,12:40:00,Routine,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,38.8870173,-77.0028853
199174,1153,2013-10-01,13:00:00,Routine,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.9383082,-76.9999244
201630,1153,2014-02-11,13:25:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9383082,-76.9999244
203577,1153,2014-05-12,11:00:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.9383082,-76.9999244
611405,1153,2015-04-09,11:46:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.9383082,-76.9999244
812699,1153,2015-08-18,13:00:00,Routine,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,38.9383082,-76.9999244
824422,1153,2016-05-06,12:35:00,Routine,1.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,38.9383082,-76.9999244
199177,1377,2013-10-02,11:35:00,Routine,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,38.9040194,-77.0324401
200679,1377,2013-12-19,10:45:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9040194,-77.0324401
405795,1377,2014-11-17,12:15:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.9040194,-77.0324401
819812,1377,2015-10-23,13:00:00,Routine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.9040194,-77.0324401
199180,7088,2013-10-02,11:45:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.9443226,-77.0773824
607713,7088,2015-02-09,11:47:00,Routine,3.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,38.9443226,-77.0773824
813313,7088,2015-09-14,13:36:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.9443226,-77.0773824
199190,3902,2013-10-03,10:40:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.8999871,-77.0471545
203581,3902,2014-05-12,11:20:00,Routine,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,38.8999871,-77.0471545
199234,4070,2013-10-07,13:15:00,Routine,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,38.8963133,-77.0256486
607730,4070,2015-02-09,12:25:00,Routine,5.0,4.0,2.0,0.0,0.0,0.0,3.0,4.0,38.8963133,-77.0256486
199236,5696,2013-10-07,15:00:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.9016524,-77.0494457
204181,5696,2014-06-10,11:10:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,38.9016524,-77.0494457
404932,5696,2014-10-16,13:35:00,Routine,8.0,1.0,3.0,0.0,0.0,0.0,5.0,1.0,38.9016524,-77.0494457
810516,5696,2015-05-18,14:05:00,Routine,10.0,4.0,5.0,0.0,1.0,0.0,5.0,3.0,38.9016524,-77.0494457
814210,5696,2015-10-19,12:15:00,Routine,4.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0,38.9016524,-77.0494457
