inspec_id,permit_id,insp_date_x,insp_timein,insp_type,crit_viol,non_crit_viol,crit_viol_cos,crit_viol_rpt,non_crit_viol_cos,non_crit_viol_rpt,crit_viol_tbr,non_crit_viol_tbr
823966,173016,2016-04-19,13:30:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
823972,172961,2016-04-19,14:32:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
824008,1328,2016-04-20,11:15:00,Routine,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
824009,5008,2016-04-20,11:49:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
824076,911,2016-04-22,11:20:00,Routine,4.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0
824080,2981,2016-04-22,11:49:00,Routine,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
824084,5796,2016-04-22,13:01:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
824117,5516,2016-04-27,10:30:00,Routine,7.0,2.0,3.0,0.0,1.0,0.0,4.0,1.0
824139,173014,2016-04-21,13:55:00,Routine,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0
824165,1678,2016-04-28,12:55:00,Routine,5.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0
824170,93276,2016-04-28,11:45:00,Routine,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
824181,172744,2016-04-29,14:15:00,Routine,7.0,3.0,1.0,0.0,0.0,0.0,6.0,3.0
824183,137293,2016-04-29,13:15:00,Routine,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
824196,2239,2016-04-27,16:00:00,Routine,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
824220,2636,2016-05-02,14:10:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
824246,2470,2016-05-02,13:00:00,Routine,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
824258,3513,2016-05-03,09:25:00,Routine,4.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0
824267,2703,2016-05-03,12:45:00,Routine,11.0,4.0,1.0,0.0,0.0,0.0,10.0,4.0
824293,4502,2016-04-29,11:35:00,Routine,8.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0
824320,172476,2016-05-04,13:48:00,Routine,4.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0
824321,3447,2016-05-04,15:03:00,Routine,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
824331,173130,2016-05-04,10:20:00,Routine,6.0,4.0,2.0,0.0,2.0,0.0,4.0,2.0
824334,5515,2016-05-04,12:27:00,Routine,5.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0
824342,172745,2016-05-04,12:35:00,Routine,5.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0
824344,147919,2016-05-04,12:26:00,Routine,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0
824346,188015,2016-05-04,13:45:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
824362,4104,2016-05-05,10:37:00,Routine,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
824365,4101,2016-05-05,12:54:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
824369,5696,2016-05-05,14:00:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
824381,187380,2016-05-05,10:25:00,Routine,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
824387,1496,2016-05-05,14:40:00,Routine,4.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0
824398,6019,2016-05-05,14:24:00,Routine,1.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0
824399,3224,2016-05-04,13:45:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
824407,5511,2016-05-06,09:51:00,Routine,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0
824413,6878,2016-05-05,16:00:00,Routine,7.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0
824415,5327,2016-05-05,17:15:00,Routine,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
824416,3444,2016-05-06,13:00:00,Routine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
824421,172655,2016-05-06,15:03:00,Routine,2.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0
824422,1153,2016-05-06,12:35:00,Routine,1.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0
824425,6566,2016-05-06,11:59:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
824432,4576,2016-05-02,14:25:00,Routine,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
824433,602,2016-05-06,17:15:00,Routine,5.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0
824456,172814,2016-05-09,10:30:00,Routine,6.0,3.0,2.0,0.0,0.0,0.0,4.0,3.0
824458,2074,2016-05-09,14:15:00,Routine,7.0,4.0,3.0,0.0,2.0,0.0,4.0,2.0
824463,187272,2016-05-09,13:00:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
824513,188255,2016-05-10,11:03:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
824524,5357,2016-05-10,13:55:00,Routine,8.0,4.0,2.0,0.0,1.0,0.0,6.0,3.0
824542,173178,2016-05-11,10:57:00,Routine,10.0,5.0,0.0,0.0,0.0,0.0,10.0,5.0
824556,6124,2016-05-11,14:50:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824572,173169,2016-05-11,11:00:00,Routine,8.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0
824574,5642,2016-05-11,17:34:00,Routine,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0
824580,3626,2016-05-11,10:30:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
824582,3625,2016-05-11,10:30:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
824587,6186,2016-05-12,11:10:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
824606,147239,2016-05-12,09:23:00,Routine,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
824660,4064,2016-05-13,11:35:00,Routine,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
824667,1957,2016-05-16,10:45:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
824672,188283,2016-05-16,10:34:00,Routine,3.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0
824684,173205,2016-05-16,17:45:00,Routine,7.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0
824686,137240,2016-04-19,14:00:00,Routine,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
824703,188740,2016-05-17,09:38:00,Routine,2.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0
824711,5135,2016-05-06,11:15:00,Routine,5.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0
824725,532,2016-05-13,11:50:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
824728,4772,2016-05-13,13:25:00,Routine,6.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0
824732,5825,2016-05-16,14:15:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
824757,2380,2016-05-18,14:15:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
824770,6792,2016-05-18,14:05:00,Routine,5.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0
824775,2973,2016-05-18,11:00:00,HACCP,4.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0
824822,2298,2016-05-20,14:00:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
824825,147637,2016-05-20,14:45:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824847,5626,2016-05-20,17:15:00,Routine,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
824849,716,2016-05-20,17:30:00,Routine,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0
824917,187551,2016-05-23,13:15:00,Routine,6.0,5.0,1.0,0.0,0.0,0.0,5.0,5.0
824957,172830,2016-05-24,18:00:00,Routine,7.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0
824973,147839,2016-05-25,13:15:00,Routine,7.0,7.0,2.0,0.0,0.0,0.0,5.0,7.0
824975,5475,2016-05-25,09:30:00,Routine,8.0,5.0,0.0,0.0,0.0,0.0,8.0,5.0
824977,5936,2016-05-25,14:00:00,Routine,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
824984,147580,2016-05-25,11:00:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
824985,187326,2016-05-25,13:40:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
825024,147411,2016-05-26,17:00:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
825027,4620,2016-05-26,18:00:00,Routine,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
825031,4200,2016-05-26,12:00:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
825050,172875,2016-05-27,13:15:00,Routine,7.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0
825065,187583,2016-05-27,16:35:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
825100,173216,2016-05-31,14:30:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
825102,172327,2016-05-31,14:45:00,Routine,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
825116,172892,2016-05-26,12:00:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
825146,172505,2016-06-01,10:20:00,Routine,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
825178,2919,2016-06-02,12:08:00,Routine,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
825216,2771,2016-05-23,12:00:00,Routine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
825217,2774,2016-05-23,13:00:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825219,93275,2016-06-03,09:32:00,Routine,2.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0
825242,3405,2016-06-03,13:29:00,Routine,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0
825249,2226,2016-06-03,16:50:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
825250,188001,2016-06-03,17:10:00,Routine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
825279,6945,2016-06-06,12:45:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
825289,4373,2016-06-06,10:40:00,Routine,6.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0
825305,147973,2016-06-06,18:00:00,Routine,5.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0
825329,6110,2016-06-07,12:10:00,Routine,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0
