,crit_viol,yelp_rating,yelp_reviews,risk,insp_badge,crime_count,311_count,construction_count,avg_high_temp,time_diff,target
389,2,3.0,79,3,107,10.0,0.0,3.0,45.4,-124,0
390,4,3.5,11,3,121,30.0,0.0,10.0,79.63,-864,0
391,5,3.5,11,3,29,24.0,0.0,15.0,51.42,-160,1
392,3,3.5,11,3,54,6.0,0.0,12.0,69.14,-232,0
393,12,3.5,514,3,89,16.0,0.0,10.0,87.32,-211,1
394,1,3.5,514,3,124,10.0,0.0,9.0,28.61,-131,0
395,1,3.5,514,3,26,14.0,0.0,6.0,86.91,-174,0
396,13,3.5,514,3,87,9.0,0.0,8.0,61.82,-148,1
397,3,3.5,241,3,422,11.0,0.0,4.0,71.67,-864,0
398,7,3.5,241,3,29,12.0,0.0,9.0,23.97,-306,1
399,5,3.0,108,2,82,25.0,0.0,9.0,82.85,-864,1
400,5,3.0,108,2,121,19.0,0.0,8.0,91.95,-301,1
401,7,3.5,179,3,607,17.0,0.0,8.0,67.85,-392,1
402,3,4.0,82,3,624,2.0,0.0,5.0,62.33,-864,0
403,3,3.5,416,3,422,24.0,0.0,12.0,72.42,-588,0
404,4,3.5,416,3,26,20.0,0.0,7.0,39.07,-312,0
405,3,4.0,805,3,107,19.0,0.0,8.0,74.62,-864,0
406,3,4.0,805,3,612,25.0,0.0,13.0,86.29,-433,0
407,0,4.0,58,3,61,10.0,0.0,3.0,87.97,-864,0
408,4,3.5,9,2,89,4.0,0.0,6.0,85.75,-175,0
409,1,3.5,9,2,124,6.0,0.0,3.0,67.85,-148,0
410,0,3.5,9,2,26,6.0,0.0,2.0,36.15,-106,0
411,3,3.5,107,3,64,8.0,0.0,6.0,85.49,-864,0
412,3,3.5,107,3,64,11.0,0.0,5.0,91.58,-367,0
413,5,3.5,333,3,107,10.0,0.0,8.0,52.05,-784,1
414,3,3.5,333,3,107,7.0,0.0,8.0,68.18,-144,0
415,4,4.0,260,3,82,25.0,0.0,7.0,98.6,-864,0
416,4,4.0,260,3,607,12.0,0.0,11.0,31.85,-162,0
417,8,4.0,260,3,82,29.0,0.0,7.0,80.41,-132,1
418,9,4.0,260,3,82,17.0,0.0,5.0,71.81,-169,1
419,3,3.5,821,3,124,13.0,1.0,7.0,65.7,-281,0
420,5,3.5,821,3,107,11.0,0.0,5.0,51.06,-151,1
421,5,3.0,40,2,64,12.0,0.0,1.0,28.61,-864,1
422,3,3.0,40,2,603,8.0,0.0,1.0,71.96,-597,0
423,7,3.5,3144,3,607,32.0,0.0,6.0,91.68,-279,1
424,4,3.5,3144,3,59,14.0,0.0,13.0,28.27,-130,0
425,4,3.5,3144,3,59,41.0,0.0,7.0,86.46,-170,0
426,0,3.5,3144,3,54,25.0,0.0,11.0,86.3,-336,0
427,3,4.0,35,3,124,13.0,0.0,4.0,28.09,-864,0
428,1,3.0,40,3,26,2.0,0.0,0.0,39.76,-864,0
429,3,3.0,40,3,422,7.0,0.0,3.0,81.02,-118,0
430,4,3.0,40,3,624,11.0,0.0,0.0,30.85,-231,0
431,5,3.0,469,2,88,12.0,0.0,12.0,84.36,-864,1
432,3,3.0,469,2,82,22.0,0.0,3.0,79.32,-220,0
433,5,3.5,365,3,603,28.0,0.0,13.0,77.77,-140,1
434,8,3.5,365,3,624,23.0,0.0,10.0,24.12,-281,1
435,3,3.5,365,3,26,26.0,0.0,9.0,80.52,-133,0
436,11,3.5,365,3,89,25.0,0.0,9.0,63.76,-136,1
437,4,3.5,365,3,59,14.0,0.0,15.0,93.05,-235,0
438,8,3.5,149,3,603,9.0,0.0,4.0,86.56,-295,1
439,4,3.5,456,2,422,19.0,0.0,7.0,87.32,-357,0
440,9,3.5,456,2,624,18.0,0.0,10.0,81.24,-390,1
441,2,3.5,456,2,611,12.0,0.0,13.0,41.35,-189,0
442,1,3.0,43,3,611,7.0,0.0,3.0,78.51,-526,0
443,2,3.0,43,3,611,5.0,0.0,4.0,86.3,-365,0
444,2,2.5,79,3,107,18.0,0.0,3.0,85.77,-150,0
445,4,2.5,79,3,87,8.0,0.0,5.0,24.12,-246,0
446,10,2.5,79,3,89,11.0,0.0,3.0,86.76,-220,1
447,2,2.5,79,3,59,5.0,0.0,5.0,46.03,-169,0
448,9,2.5,79,3,650,10.0,0.0,1.0,91.09,-150,1
449,5,4.0,872,3,422,18.0,0.0,8.0,72.57,-864,1
450,4,2.0,50,3,107,16.0,0.0,7.0,73.65,-864,0
451,7,2.5,296,3,607,21.0,0.0,6.0,88.61,-864,1
452,9,2.5,296,3,121,23.0,0.0,8.0,87.22,-323,1
453,4,4.0,233,2,64,17.0,0.0,13.0,94.98,-864,0
454,1,4.0,429,3,611,7.0,0.0,15.0,79.23,-127,0
455,9,4.0,429,3,26,7.0,0.0,4.0,48.25,-202,1
456,3,3.5,279,4,64,22.0,0.0,4.0,48.21,-864,0
457,5,3.5,279,4,107,13.0,0.0,3.0,24.95,-689,1
458,4,3.5,279,4,124,13.0,0.0,10.0,93.05,-165,0
459,2,3.0,257,4,422,8.0,0.0,11.0,65.88,-864,0
460,4,3.0,257,4,64,4.0,0.0,2.0,55.82,-220,0
461,9,3.0,257,4,82,6.0,0.0,0.0,70.94,-342,1
462,3,3.5,124,3,26,4.0,0.0,4.0,59.5,-406,0
463,7,3.5,124,3,624,8.0,0.0,4.0,79.32,-165,1
464,2,3.5,124,3,422,4.0,0.0,10.0,42.2,-222,0
465,7,4.0,26,2,607,0.0,0.0,1.0,33.95,-439,1
466,7,4.0,1332,2,29,13.0,0.0,6.0,49.06,-864,1
467,3,4.0,1332,2,107,15.0,0.0,10.0,84.5,-587,0
468,5,3.5,370,2,16,22.0,0.0,8.0,38.04,-864,1
469,6,3.5,90,3,29,20.0,0.0,11.0,37.97,-458,1
470,5,3.5,90,3,624,17.0,0.0,10.0,75.01,-446,1
471,1,3.5,45,2,29,4.0,0.0,3.0,73.76,-864,0
472,2,3.5,45,2,29,1.0,0.0,2.0,35.63,-251,0
473,3,3.5,45,2,64,3.0,0.0,2.0,43.31,-393,0
474,3,4.0,550,3,54,18.0,0.0,11.0,86.06,-864,0
475,5,4.0,550,3,54,32.0,0.0,5.0,77.55,-386,1
476,5,4.0,550,3,82,10.0,0.0,16.0,70.0,-124,1
477,6,4.0,149,3,624,1.0,0.0,2.0,68.24,-864,1
478,3,4.0,149,3,612,1.0,0.0,2.0,91.84,-133,0
479,5,4.0,149,3,88,3.0,0.0,0.0,47.38,-210,1
480,7,4.0,149,3,624,0.0,0.0,1.0,76.45,-446,1
481,6,4.0,1460,4,59,17.0,1.0,9.0,83.26,-682,1
482,3,4.0,182,3,64,8.0,0.0,5.0,72.42,-565,0
483,4,3.5,273,3,54,11.0,1.0,7.0,82.27,-346,0
484,7,3.5,273,4,29,25.0,0.0,8.0,34.75,-180,1
485,5,3.5,273,3,107,18.0,0.0,7.0,86.91,-111,1
486,4,3.5,273,4,107,20.0,0.0,7.0,78.6,-361,0
487,3,3.5,521,3,88,29.0,1.0,10.0,94.05,-864,0
488,8,3.5,521,3,82,15.0,0.0,6.0,81.03,-421,1
489,2,3.5,585,3,422,9.0,0.0,2.0,74.62,-864,0
490,10,3.5,585,3,603,8.0,0.0,1.0,71.96,-844,1
491,5,3.5,129,3,54,23.0,0.0,12.0,85.48,-864,1
492,3,3.0,70,3,124,13.0,0.0,11.0,58.77,-123,0
493,6,3.0,70,3,89,8.0,0.0,7.0,46.84,-259,1
494,4,3.0,70,3,89,14.0,0.0,5.0,78.71,-283,0
495,3,3.0,70,3,422,7.0,0.0,12.0,87.92,-270,0
496,2,4.0,53,2,611,5.0,0.0,6.0,85.47,-864,0
497,7,4.0,53,2,89,10.0,0.0,8.0,27.74,-186,1
498,4,4.0,53,2,51,9.0,0.0,4.0,33.25,-385,0
499,2,3.5,172,3,54,27.0,0.0,8.0,97.94,-864,0
500,5,3.5,172,3,121,34.0,0.0,10.0,79.06,-423,1
501,4,3.5,131,5,650,15.0,0.0,14.0,92.63,-864,0
502,1,3.5,131,5,82,17.0,0.0,10.0,70.16,-420,0
503,2,3.5,131,5,107,15.0,0.0,5.0,90.67,-336,0
504,6,4.0,634,2,88,20.0,0.0,8.0,84.74,-864,1
505,5,4.0,634,2,29,28.0,0.0,7.0,34.23,-168,1
506,7,4.0,634,2,16,18.0,0.0,4.0,42.4,-361,1
507,4,3.5,141,4,124,9.0,0.0,12.0,73.24,-164,0
508,7,4.0,263,3,422,5.0,0.0,9.0,80.78,-335,1
509,0,4.0,263,3,611,22.0,0.0,7.0,67.78,-198,0
510,1,4.0,263,3,612,12.0,0.0,15.0,69.05,-361,0
511,6,4.0,247,2,121,9.0,0.0,7.0,81.36,-362,1
512,5,3.5,307,3,607,23.0,0.0,12.0,79.84,-864,1
513,7,3.5,145,3,82,15.0,0.0,13.0,62.09,-113,1
514,4,3.5,145,3,422,14.0,0.0,5.0,90.2,-477,0
515,1,2.5,45,3,607,25.0,0.0,5.0,88.61,-864,0
516,5,2.5,45,3,82,38.0,0.0,14.0,79.39,-296,1
517,3,3.0,182,3,54,21.0,0.0,3.0,88.44,-864,0
518,2,3.0,182,3,59,13.0,0.0,2.0,39.76,-221,0
519,5,3.0,64,3,624,2.0,0.0,2.0,74.61,-864,1
520,2,3.0,64,3,612,2.0,0.0,3.0,89.37,-127,0
521,1,3.0,64,3,54,1.0,0.0,1.0,50.42,-217,0
522,2,3.0,64,3,612,2.0,0.0,2.0,92.77,-110,0
523,3,4.0,190,3,54,0.0,0.0,6.0,74.86,-864,0
524,6,4.0,190,3,64,8.0,0.0,1.0,92.06,-400,1
525,6,4.0,190,3,59,4.0,0.0,1.0,78.28,-432,1
526,2,3.5,36,3,54,5.0,0.0,6.0,85.75,-864,0
527,10,3.5,143,3,89,5.0,0.0,9.0,89.07,-258,1
528,3,3.5,143,3,26,6.0,0.0,2.0,35.69,-253,0
529,4,4.0,241,4,124,8.0,0.0,4.0,35.76,-864,0
530,5,4.0,241,4,19,5.0,0.0,10.0,89.07,-132,1
531,4,3.5,76,2,87,17.0,0.0,9.0,24.73,-507,0
532,6,3.5,76,2,124,14.0,0.0,8.0,77.27,-236,1
533,3,3.5,76,2,422,22.0,0.0,6.0,83.1,-198,0
534,1,3.0,47,3,422,3.0,0.0,4.0,74.61,-864,0
535,4,3.0,47,3,64,4.0,0.0,1.0,92.06,-413,0
536,3,3.0,47,3,64,1.0,0.0,1.0,44.16,-189,0
537,3,3.0,47,3,64,3.0,0.0,3.0,60.02,-110,0
538,2,3.0,103,2,54,22.0,0.0,11.0,86.56,-294,0
539,5,3.0,103,2,89,11.0,0.0,14.0,68.28,-453,1
540,1,3.0,103,2,603,25.0,0.0,14.0,73.65,-281,0
541,7,3.5,150,3,607,19.0,0.0,12.0,87.78,-864,1
542,2,4.0,165,3,607,15.0,0.0,11.0,88.61,-864,0
543,3,2.5,21,3,82,5.0,0.0,4.0,78.88,-215,0
544,1,2.5,21,3,64,5.0,0.0,1.0,72.82,-156,0
545,6,3.0,151,3,82,8.0,0.0,12.0,57.69,-140,1
546,0,3.0,151,3,124,4.0,0.0,6.0,66.54,-219,0
547,0,4.5,2,2,82,12.0,0.0,7.0,86.3,-864,0
548,1,4.5,2,2,29,18.0,0.0,8.0,72.42,-196,0
549,2,4.5,2,2,54,23.0,0.0,4.0,79.73,-415,0
550,1,2.0,10,3,422,14.0,0.0,8.0,73.08,-269,0
551,3,2.0,10,3,26,7.0,0.0,8.0,34.75,-151,0
552,3,2.0,10,3,422,7.0,0.0,5.0,50.14,-282,0
553,2,1.5,27,3,54,1.0,0.0,3.0,84.08,-301,0
554,3,1.5,27,3,54,6.0,0.0,2.0,85.14,-281,0
555,3,1.5,27,3,624,2.0,0.0,1.0,78.61,-316,0
556,2,3.5,70,3,107,3.0,0.0,6.0,51.6,-864,0
557,3,3.0,155,4,124,15.0,0.0,7.0,79.73,-864,0
558,8,3.5,132,3,89,11.0,0.0,5.0,89.93,-186,1
559,3,3.5,132,3,107,3.0,0.0,1.0,30.67,-202,0
560,5,3.5,132,3,624,4.0,0.0,4.0,86.46,-132,1
561,2,3.5,132,3,124,9.0,0.0,5.0,66.01,-107,0
562,2,3.5,132,3,611,6.0,0.0,5.0,40.97,-152,0
563,3,3.5,90,3,54,4.0,0.0,9.0,89.07,-258,0
564,3,3.5,90,3,107,1.0,0.0,7.0,85.48,-57,0
565,4,4.0,172,3,29,3.0,0.0,1.0,75.9,-864,0
566,3,4.0,172,3,54,1.0,0.0,0.0,53.44,-189,0
567,3,4.0,172,3,59,1.0,0.0,3.0,79.37,-266,0
568,3,4.0,172,3,64,3.0,0.0,4.0,78.39,-253,0
569,9,3.5,222,3,82,8.0,0.0,8.0,52.15,-864,1
570,2,3.5,222,3,124,10.0,0.0,14.0,83.82,-169,0
571,4,3.5,222,3,107,7.0,0.0,1.0,39.76,-143,0
572,7,3.5,222,3,624,13.0,0.0,4.0,79.39,-132,1
573,2,3.5,222,3,612,13.0,0.0,8.0,66.11,-307,0
574,6,3.5,531,3,607,3.0,0.0,1.0,86.39,-261,1
575,2,3.5,531,3,54,6.0,0.0,2.0,38.94,-202,0
576,2,3.5,531,3,64,2.0,0.0,3.0,84.39,-216,0
577,3,3.5,531,3,64,4.0,0.0,3.0,83.21,-246,0
578,2,3.5,531,3,64,4.0,0.0,2.0,95.62,-62,0
579,7,2.5,11,3,607,6.0,0.0,1.0,53.56,-128,1
580,8,2.5,11,3,107,2.0,0.0,4.0,74.09,-192,1
581,4,2.5,11,3,124,2.0,0.0,3.0,82.43,-660,0
582,9,2.5,350,3,29,11.0,0.0,9.0,38.94,-864,1
583,1,4.0,17,2,611,9.0,0.0,5.0,72.82,-339,0
584,1,4.0,17,2,624,10.0,0.0,8.0,71.11,-362,0
585,3,4.0,17,2,59,7.0,0.0,5.0,71.96,-304,0
586,0,3.0,15,3,64,12.0,0.0,6.0,51.06,-864,0
587,3,3.0,37,3,124,19.0,2.0,4.0,76.88,-864,0
588,1,3.0,37,3,124,24.0,0.0,7.0,84.83,-422,0
589,11,3.0,37,3,89,16.0,0.0,6.0,67.43,-136,1
590,5,3.0,37,3,422,17.0,0.0,3.0,37.15,-123,1
591,7,4.5,64,2,88,7.0,0.0,8.0,56.65,-864,1
592,8,4.5,64,2,59,17.0,0.0,7.0,78.46,-154,1
593,10,3.5,52,3,29,25.0,0.0,18.0,83.82,-864,1
594,3,3.5,256,4,29,0.0,0.0,6.0,75.72,-220,0
595,1,3.5,256,4,54,0.0,0.0,1.0,84.74,-133,0
596,3,3.5,256,4,64,3.0,0.0,6.0,34.75,-166,0
597,3,4.0,61,4,64,17.0,0.0,17.0,81.46,-243,0
598,9,4.0,61,4,121,17.0,0.0,5.0,70.75,-146,1
599,4,4.0,61,4,603,13.0,0.0,10.0,90.79,-640,0
600,3,3.5,315,4,64,8.0,0.0,6.0,72.42,-503,0
601,4,3.5,315,4,603,18.0,0.0,4.0,94.96,-442,0
602,3,3.5,342,3,54,16.0,0.0,7.0,93.21,-864,0
603,4,3.5,342,3,107,25.0,0.0,11.0,86.91,-349,0
604,3,3.5,342,3,59,16.0,0.0,10.0,36.99,-246,0
605,8,3.5,134,3,54,8.0,0.0,4.0,84.74,-353,1
606,2,3.5,134,3,612,3.0,0.0,1.0,83.54,-300,0
607,4,2.5,98,2,54,3.0,0.0,4.0,67.85,-864,0
608,1,2.5,98,2,64,3.0,0.0,1.0,83.1,-532,0
609,3,4.0,118,3,54,28.0,0.0,5.0,91.68,-864,0
610,9,4.0,118,2,607,21.0,1.0,12.0,73.08,-36,1
611,4,4.0,118,2,88,27.0,0.0,12.0,51.68,-181,0
612,1,4.0,118,3,54,25.0,1.0,8.0,39.41,-319,0
613,7,3.5,121,3,26,1.0,0.0,0.0,41.35,-864,1
614,5,3.5,488,3,54,24.0,0.0,10.0,85.49,-244,1
615,6,3.5,488,3,121,10.0,0.0,11.0,48.06,-181,1
616,5,3.5,488,3,82,31.0,0.0,8.0,86.91,-197,1
617,9,3.0,124,3,64,14.0,0.0,11.0,73.97,-864,1
618,9,3.0,124,3,82,19.0,0.0,2.0,37.31,-253,1
619,5,4.0,37,3,29,4.0,0.0,2.0,81.61,-864,1
620,2,4.0,37,3,59,7.0,0.0,4.0,66.01,-401,0
621,5,3.5,452,2,29,6.0,0.0,4.0,82.27,-864,1
622,1,3.5,452,2,64,6.0,0.0,4.0,26.38,-509,0
623,7,3.5,233,3,29,2.0,0.0,1.0,84.32,-864,1
624,4,4.0,78,3,54,10.0,0.0,2.0,95.32,-864,0
625,2,3.5,25,3,107,22.0,0.0,8.0,59.34,-864,0
626,9,3.5,25,3,607,18.0,0.0,5.0,84.6,-170,1
627,3,3.5,25,3,54,27.0,0.0,9.0,47.89,-176,0
628,4,3.0,110,2,29,6.0,0.0,0.0,77.77,-864,0
629,8,3.0,110,2,121,2.0,0.0,1.0,39.76,-249,1
630,6,2.0,8,3,87,10.0,0.0,6.0,70.75,-312,1
631,11,2.0,8,3,89,17.0,0.0,3.0,36.15,-136,1
632,2,2.0,8,3,124,14.0,0.0,5.0,70.12,-242,0
633,2,2.0,8,3,422,5.0,0.0,6.0,45.24,-128,0
634,5,2.0,8,3,422,10.0,0.0,5.0,93.05,-127,1
635,1,2.5,79,3,422,27.0,0.0,15.0,30.52,-864,0
636,2,2.5,79,3,88,22.0,0.0,11.0,34.75,-376,0
637,3,4.0,47,3,624,8.0,0.0,8.0,78.87,-270,0
638,15,4.0,47,3,89,6.0,0.0,2.0,66.54,-157,1
639,5,4.0,47,3,624,9.0,0.0,4.0,51.06,-130,1
640,1,3.0,6,3,607,16.0,0.0,3.0,84.32,-864,0
641,4,3.0,6,3,64,4.0,0.0,5.0,78.23,-298,0
642,0,3.5,279,3,611,4.0,0.0,1.0,84.36,-864,0
643,5,3.5,279,3,422,7.0,0.0,2.0,91.95,-311,1
644,9,2.5,9,3,607,2.0,0.0,1.0,48.39,-153,1
645,4,3.5,21,2,124,10.0,0.0,4.0,78.04,-292,0
646,8,3.5,700,3,603,28.0,0.0,13.0,77.77,-140,1
647,10,3.5,700,3,624,26.0,0.0,15.0,23.97,-279,1
648,5,3.5,700,3,107,22.0,0.0,11.0,86.46,-126,1
649,6,3.5,700,3,603,25.0,0.0,9.0,63.76,-145,1
650,3,3.5,700,3,59,23.0,0.0,13.0,99.05,-233,0
651,7,3.0,28,2,82,22.0,0.0,15.0,90.07,-252,1
652,3,3.0,28,2,624,14.0,0.0,5.0,34.75,-263,0
653,1,3.0,28,2,107,13.0,0.0,10.0,92.04,-171,0
654,14,3.5,191,3,89,17.0,0.0,12.0,87.78,-210,1
655,5,3.5,191,3,124,8.0,0.0,5.0,35.63,-165,1
656,7,3.5,191,3,624,11.0,0.0,4.0,84.83,-144,1
657,6,3.5,191,3,422,6.0,0.0,8.0,66.76,-132,1
658,1,4.0,11,2,64,4.0,0.0,2.0,84.08,-864,0
659,9,3.5,681,3,89,21.0,0.0,4.0,92.04,-602,1
660,11,3.5,681,3,422,11.0,0.0,3.0,35.49,-131,1
661,10,2.5,170,3,603,4.0,0.0,2.0,70.68,-864,1
662,1,4.0,198,4,54,21.0,0.0,6.0,51.85,-864,0
663,9,4.0,198,4,603,19.0,0.0,6.0,87.78,-170,1
664,2,4.0,198,4,422,13.0,0.0,5.0,35.26,-193,0
665,8,4.0,198,4,87,10.0,0.0,5.0,70.65,-245,1
666,7,4.0,198,4,59,12.0,0.0,6.0,68.38,-165,1
667,10,3.0,34,3,624,8.0,0.0,9.0,74.65,-130,1
668,11,3.0,34,3,89,9.0,0.0,7.0,78.04,-160,1
669,9,3.0,34,3,624,4.0,0.0,2.0,47.38,-156,1
670,4,3.0,34,3,59,11.0,0.0,8.0,82.68,-174,0
671,3,3.0,34,3,124,3.0,0.0,0.0,94.96,-287,0
672,9,4.0,258,3,624,22.0,0.0,16.0,31.85,-864,1
673,4,4.0,258,3,422,15.0,0.0,10.0,85.96,-215,0
674,2,4.0,258,3,16,10.0,0.0,10.0,48.92,-159,0
675,8,3.0,36,4,624,6.0,0.0,6.0,73.08,-373,1
676,0,3.0,36,4,611,11.0,0.0,1.0,35.26,-150,0
677,9,3.0,36,4,422,9.0,0.0,3.0,30.85,-325,1
678,8,2.5,8,3,607,3.0,0.0,3.0,55.02,-864,1
679,4,2.5,8,3,107,3.0,0.0,3.0,80.78,-196,0
680,4,2.5,8,3,89,8.0,0.0,3.0,85.22,-258,0
681,3,2.5,8,3,124,0.0,0.0,3.0,74.36,-405,0
682,7,2.5,33,2,607,4.0,0.0,2.0,72.75,-216,1
683,8,2.5,33,2,89,6.0,0.0,2.0,67.46,-190,1
684,9,2.5,33,2,624,1.0,0.0,4.0,68.12,-147,1
685,4,2.5,33,2,59,2.0,0.0,2.0,80.85,-408,0
686,4,4.5,24,3,121,17.0,1.0,9.0,69.58,-864,0
687,6,4.5,24,3,29,22.0,0.0,15.0,71.18,-196,1
688,6,4.5,24,3,624,16.0,0.0,9.0,75.01,-371,1
689,6,3.5,388,3,64,17.0,0.0,12.0,87.78,-294,1
690,6,3.5,388,3,64,9.0,0.0,6.0,72.57,-234,1
691,12,3.5,192,3,121,15.0,0.0,9.0,68.59,-864,1
692,5,3.5,192,3,82,20.0,0.0,9.0,67.32,-342,1
693,4,4.5,192,2,611,21.0,0.0,23.0,62.09,-864,0
694,4,4.5,192,2,82,27.0,0.0,10.0,50.9,-250,0
695,3,4.5,192,2,29,38.0,0.0,10.0,78.54,-204,0
696,3,4.5,135,3,29,1.0,0.0,4.0,78.84,-864,0
697,3,4.5,135,3,88,2.0,0.0,3.0,31.85,-217,0
698,1,4.5,135,3,64,4.0,0.0,1.0,78.2,-495,0
699,8,4.5,169,3,87,16.0,1.0,12.0,84.08,-864,1
700,7,4.0,589,3,624,14.0,0.0,4.0,72.82,-864,1
701,7,4.0,589,3,59,18.0,0.0,10.0,78.5,-560,1
702,10,4.0,990,3,624,9.0,0.0,3.0,28.76,-463,1
703,6,3.5,112,5,422,11.0,0.0,1.0,33.27,-864,1
704,2,4.0,62,2,88,19.0,0.0,9.0,55.23,-864,0
705,2,4.0,62,2,88,15.0,0.0,17.0,44.16,-387,0
706,3,4.0,62,2,107,19.0,0.0,15.0,99.05,-202,0
707,4,3.0,93,3,54,17.0,0.0,8.0,64.13,-864,0
708,9,3.5,556,3,624,25.0,0.0,6.0,34.79,-864,1
709,8,3.5,556,3,624,15.0,0.0,8.0,62.95,-302,1
710,2,3.5,236,3,59,3.0,0.0,2.0,51.42,-439,0
711,6,3.5,50,3,607,0.0,0.0,1.0,88.13,-864,1
712,5,3.5,50,3,82,0.0,0.0,2.0,38.46,-223,1
713,10,3.5,50,3,54,0.0,0.0,5.0,82.51,-147,1
714,7,3.5,50,3,624,0.0,0.0,3.0,68.18,-306,1
715,9,3.0,365,2,422,18.0,0.0,7.0,72.57,-864,1
716,6,3.0,5,3,89,6.0,0.0,7.0,28.61,-864,1
717,3,3.0,5,3,124,13.0,0.0,10.0,76.39,-268,0
718,2,3.0,5,3,603,7.0,0.0,8.0,32.75,-90,0
719,3,3.0,5,3,59,13.0,0.0,6.0,70.22,-138,0
720,7,3.5,521,4,19,21.0,0.0,3.0,55.71,-864,1
721,7,3.0,5,3,64,4.0,0.0,3.0,94.04,-864,1
722,2,3.0,5,3,612,0.0,0.0,0.0,77.27,-439,0
723,2,4.0,42,3,82,34.0,0.0,2.0,94.05,-864,0
724,2,4.0,42,3,612,16.0,0.0,8.0,55.82,-120,0
725,6,4.0,42,3,59,19.0,0.0,5.0,64.59,-357,1
726,4,3.0,7,2,54,15.0,0.0,11.0,74.61,-864,0
727,3,3.0,7,2,107,17.0,1.0,8.0,64.59,-568,0
728,10,3.0,7,2,650,18.0,0.0,2.0,90.67,-285,1
729,3,2.5,11,2,59,14.0,0.0,7.0,66.54,-356,0
730,2,2.5,11,2,64,25.0,0.0,13.0,81.23,-253,0
731,2,2.5,11,2,16,15.0,0.0,11.0,43.31,-228,0
732,1,4.0,477,2,624,19.0,0.0,12.0,84.08,-233,0
733,2,4.0,477,2,124,23.0,0.0,9.0,56.4,-194,0
734,2,4.0,477,2,124,25.0,0.0,5.0,30.85,-297,0
735,5,3.0,872,3,124,25.0,0.0,6.0,84.55,-575,1
736,4,3.0,872,3,601,20.0,0.0,6.0,31.37,-126,0
737,10,2.5,227,3,64,29.0,0.0,9.0,50.72,-864,1
738,3,2.5,227,3,611,20.0,0.0,5.0,84.32,-172,0
739,3,2.5,227,3,124,21.0,0.0,9.0,51.68,-220,0
740,6,2.5,227,3,422,13.0,0.0,14.0,40.34,-257,1
741,3,2.5,227,3,611,19.0,0.0,8.0,78.39,-149,0
742,4,4.5,212,2,82,8.0,0.0,8.0,75.59,-864,0
743,1,4.5,212,2,64,12.0,0.0,2.0,79.7,-122,0
744,2,4.5,212,2,64,1.0,0.0,4.0,69.14,-419,0
745,4,3.0,52,3,64,4.0,1.0,4.0,84.74,-864,0
746,1,3.0,52,3,54,7.0,0.0,4.0,66.01,-386,0
747,2,2.0,50,3,29,28.0,1.0,20.0,77.7,-864,0
748,3,2.0,50,3,64,26.0,0.0,11.0,93.24,-346,0
749,1,3.0,20,3,64,1.0,0.0,1.0,44.16,-864,0
750,4,2.5,46,3,107,30.0,0.0,7.0,75.59,-110,0
751,2,2.5,46,3,54,25.0,0.0,8.0,68.12,-331,0
752,7,2.5,46,3,89,24.0,0.0,11.0,81.58,-176,1
753,2,2.5,46,3,611,15.0,0.0,9.0,41.58,-98,0
754,7,3.0,30,3,624,20.0,0.0,17.0,75.24,-864,1
755,5,3.0,30,3,89,13.0,0.0,8.0,67.55,-148,1
756,6,3.0,30,3,624,15.0,0.0,6.0,58.48,-176,1
757,9,3.0,30,3,89,11.0,0.0,9.0,94.55,-103,1
758,7,3.0,30,3,87,9.0,0.0,8.0,63.76,-104,1
759,1,3.5,64,3,29,5.0,0.0,5.0,78.88,-864,0
760,1,3.5,64,3,88,2.0,0.0,3.0,31.85,-220,0
761,4,3.5,64,3,64,0.0,0.0,2.0,66.71,-482,0
762,5,3.0,75,2,624,3.0,0.0,7.0,75.62,-864,1
763,6,3.0,75,2,607,3.0,0.0,6.0,28.76,-255,1
764,2,3.0,75,2,29,6.0,0.0,5.0,47.8,-71,0
765,3,3.0,75,2,612,5.0,0.0,2.0,67.21,-243,0
766,5,4.0,19,2,624,2.0,0.0,3.0,74.09,-864,1
767,1,4.0,19,2,54,5.0,0.0,3.0,34.79,-261,0
768,3,4.0,19,2,64,1.0,0.0,1.0,79.25,-245,0
769,2,4.0,19,2,64,4.0,0.0,2.0,79.73,-264,0
770,1,3.5,76,3,54,27.0,0.0,8.0,73.51,-864,0
771,3,3.5,76,3,64,23.0,0.0,5.0,93.24,-374,0
772,3,3.5,76,3,59,24.0,0.0,19.0,36.18,-187,0
773,3,3.0,97,5,422,7.0,0.0,4.0,74.83,-196,0
774,11,3.0,97,5,64,7.0,0.0,2.0,33.23,-307,1
775,5,3.0,97,5,603,6.0,0.0,5.0,78.5,-428,1
776,2,3.5,160,3,88,31.0,0.0,7.0,82.85,-864,0
777,1,3.5,160,2,88,20.0,0.0,8.0,61.05,-41,0
778,1,3.5,160,2,121,11.0,0.0,13.0,71.11,-334,0
779,2,3.5,160,2,107,21.0,0.0,7.0,75.71,-212,0
780,3,4.0,233,3,124,12.0,0.0,13.0,73.76,-126,0
781,6,4.0,233,3,624,15.0,0.0,12.0,68.46,-160,1
782,2,4.0,233,3,603,18.0,0.0,6.0,39.76,-77,0
783,3,4.0,233,3,87,10.0,0.0,4.0,78.46,-102,0
784,2,4.0,233,3,107,13.0,0.0,9.0,72.93,-166,0
785,4,3.5,76,3,87,4.0,0.0,7.0,79.06,-864,0
786,4,3.5,76,3,603,8.0,0.0,5.0,32.68,-124,0
