,inspec_id,permit_id,crit_viol,non_crit_viol,crit_viol_cos,crit_viol_rpt,non_crit_viol_cos,non_crit_viol_rpt,crit_viol_tbr,non_crit_viol_tbr,lat,lon,risk,insp_badge,yelp_rating,yelp_reviews,violation
1644,607182,2243,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.9022704,-77.0430975,3,607.0,3.0,27,0
1645,607187,6679,11.0,2.0,4.0,0.0,0.0,0.0,7.0,2.0,38.9357296,-77.0580037,2,121.0,3.0,110,1
1646,607187,6679,11.0,2.0,4.0,0.0,0.0,0.0,7.0,2.0,38.9357296,-77.0580037,2,121.0,3.0,110,1
1647,813477,6679,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,38.9357296,-77.0580037,2,29.0,3.0,110,1
1648,813477,6679,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,38.9357296,-77.0580037,2,29.0,3.0,110,1
1649,607335,2778,5.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,38.9054755,-77.0574255,3,64.0,2.5,84,1
1650,607391,172618,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.9347736,-77.0575222,3,54.0,3.5,266,0
1651,812510,172618,5.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,38.9347736,-77.0575222,3,607.0,3.5,266,1
1652,607576,3459,10.0,1.0,2.0,0.0,0.0,0.0,8.0,1.0,38.925368,-77.102364,3,82.0,4.0,160,1
1653,812815,3459,8.0,2.0,1.0,0.0,0.0,0.0,7.0,2.0,38.925368,-77.102364,3,607.0,4.0,160,1
1654,607618,173169,12.0,1.0,3.0,0.0,0.0,0.0,9.0,1.0,38.895654,-77.0264904,3,624.0,4.0,990,1
1655,824572,173169,8.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,38.895654,-77.0264904,3,82.0,4.0,990,1
1656,607679,173181,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,38.864763,-76.9895898,3,611.0,3.5,48,0
1657,812783,173181,6.0,3.0,4.0,0.0,0.0,0.0,2.0,3.0,38.864763,-76.9895898,3,26.0,3.5,48,1
1658,821295,173181,9.0,1.0,2.0,0.0,0.0,0.0,7.0,1.0,38.864763,-76.9895898,3,121.0,3.5,48,1
1659,607936,1829,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,38.9098773,-77.0334769,2,29.0,3.5,747,0
1660,610099,3818,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,38.898776,-77.0158611,2,422.0,4.0,1,1
1661,610141,2085,9.0,1.0,2.0,0.0,0.0,0.0,7.0,1.0,38.9137224,-77.0461232,3,29.0,4.0,236,1
1662,610142,2696,7.0,3.0,2.0,0.0,0.0,0.0,5.0,3.0,38.9232973,-77.0411952,3,607.0,3.0,60,1
1663,823704,2696,9.0,2.0,4.0,0.0,0.0,0.0,5.0,2.0,38.9232973,-77.0411952,3,26.0,3.0,60,1
1664,610206,172780,9.0,2.0,4.0,0.0,0.0,0.0,5.0,2.0,38.8998286,-77.0248647,3,624.0,3.5,275,1
1665,610247,172507,4.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,38.8979539,-76.9727289,3,611.0,3.0,18,0
1666,820545,172507,5.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,38.8979539,-76.9727289,3,29.0,3.0,18,1
1667,610263,6688,9.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,38.8794556,-76.9836771,2,82.0,3.5,57,1
1668,610272,148173,12.0,4.0,4.0,0.0,0.0,0.0,8.0,4.0,38.8944851,-77.0009586,3,26.0,4.0,429,1
1669,813455,148173,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,38.8944851,-77.0009586,3,611.0,4.0,429,0
1670,821793,148173,11.0,2.0,2.0,0.0,0.0,0.0,9.0,2.0,38.8944851,-77.0009586,3,650.0,4.0,429,1
1671,610285,173016,5.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,38.9076708,-77.0715752,3,121.0,3.5,10,1
1672,813379,173016,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,38.9076708,-77.0715752,3,82.0,3.5,10,0
1673,823966,173016,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9076708,-77.0715752,3,611.0,3.5,10,0
1674,610300,2496,12.0,2.0,3.0,0.0,0.0,0.0,9.0,2.0,38.9095043,-77.0476099,2,82.0,4.0,233,1
1675,821006,2496,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,38.9095043,-77.0476099,2,422.0,4.0,233,1
1676,610332,3020,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.9318599,-77.0323754,3,54.0,4.0,57,0
1677,813781,3020,12.0,2.0,3.0,0.0,0.0,0.0,9.0,2.0,38.9318599,-77.0323754,3,603.0,4.0,57,1
1678,610348,7219,9.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,38.907846,-77.0419663,3,82.0,3.5,429,1
1679,610385,147510,4.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,38.9079425,-77.0420035,3,82.0,3.0,522,0
1680,610489,3653,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.8983998,-77.0216171,2,107.0,2.0,24,0
1681,820576,3653,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,38.8983998,-77.0216171,2,54.0,2.0,24,0
1682,610512,2865,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.9049595,-77.0618486,2,64.0,3.5,36,0
1683,610566,137277,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,38.944255,-77.0323725,3,612.0,3.5,6,1
1684,610566,137277,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,38.944255,-77.0323725,3,612.0,3.5,6,1
1685,814047,137277,4.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,38.944255,-77.0323725,3,26.0,3.5,6,0
1686,814047,137277,4.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,38.944255,-77.0323725,3,26.0,3.5,6,0
1687,822856,137277,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.944255,-77.0323725,3,107.0,3.5,6,0
1688,822856,137277,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.944255,-77.0323725,3,107.0,3.5,6,0
1689,610778,147919,15.0,2.0,9.0,0.0,0.0,0.0,6.0,2.0,38.8752103,-77.0012686,3,89.0,3.5,36,1
1690,814117,147919,8.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,38.8752103,-77.0012686,3,82.0,3.5,36,1
1691,824344,147919,7.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,38.8752103,-77.0012686,3,29.0,3.5,36,1
1692,610789,147620,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.9211863,-77.0724575,2,54.0,4.0,140,0
1693,610894,147823,9.0,2.0,3.0,0.0,0.0,0.0,6.0,2.0,38.915034,-77.041386,3,607.0,3.5,179,1
1694,823943,147823,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.915034,-77.041386,3,422.0,3.5,179,0
1695,610953,172677,6.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,38.9249743,-77.0519675,2,54.0,2.5,98,1
1696,610953,172677,6.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,38.9249743,-77.0519675,2,54.0,2.5,98,1
1697,610953,172677,6.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,38.9249743,-77.0519675,2,54.0,2.5,98,1
1698,610978,173182,12.0,1.0,4.0,0.0,0.0,0.0,8.0,1.0,38.9016662,-77.0354652,3,121.0,4.0,28,1
1699,610978,173182,12.0,1.0,4.0,0.0,0.0,0.0,8.0,1.0,38.9016662,-77.0354652,3,121.0,4.0,28,1
1700,611045,3224,5.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,38.9425819,-77.0248101,3,54.0,4.0,31,1
1701,820066,3224,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,38.9425819,-77.0248101,3,624.0,4.0,31,0
1702,824399,3224,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,38.9425819,-77.0248101,3,51.0,4.0,31,0
1703,611169,1427,11.0,2.0,4.0,0.0,0.0,0.0,7.0,2.0,38.905458,-77.026668,3,29.0,4.0,315,1
1704,611170,172247,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.920636,-77.0215489,2,59.0,3.5,28,0
1705,823253,172247,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.920636,-77.0215489,2,603.0,3.5,28,0
1706,611188,172369,7.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,38.9211817,-77.0418886,4,607.0,4.5,1612,1
1707,813458,172369,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.9211817,-77.0418886,4,607.0,4.5,1612,0
1708,823287,172369,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.9211817,-77.0418886,4,422.0,4.5,1612,0
1709,611200,6779,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.8846492,-77.005512,3,124.0,3.0,151,0
1710,820072,6779,6.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,38.8846492,-77.005512,3,82.0,3.0,151,1
1711,823431,6779,8.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,38.8846492,-77.005512,3,88.0,3.0,151,1
1712,611217,172584,5.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,38.9214784,-77.0323243,3,29.0,3.5,318,1
1713,611217,172584,5.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,38.9214784,-77.0323243,3,29.0,3.5,318,1
1714,611240,172885,7.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,38.8842769,-77.018194,3,603.0,3.5,47,1
1715,611240,172885,7.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,38.8842769,-77.018194,3,603.0,3.5,47,1
1716,821027,172885,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,38.8842769,-77.018194,3,607.0,3.5,47,1
1717,821027,172885,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,38.8842769,-77.018194,3,607.0,3.5,47,1
1718,611246,6961,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.9420384,-77.0138061,2,612.0,4.0,171,0
1719,611246,6961,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.9420384,-77.0138061,2,612.0,4.0,171,0
1720,611250,3841,8.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,38.8994077,-77.0222207,3,624.0,4.0,233,1
1721,611250,3841,8.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,38.8994077,-77.0222207,3,624.0,4.0,233,1
1722,611250,3841,8.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,38.8994077,-77.0222207,3,624.0,4.0,233,1
1723,611305,2284,5.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,38.9010324,-77.0439926,3,54.0,3.0,93,1
1724,611374,6864,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9534633,-77.0273091,3,612.0,3.0,7,0
1725,611374,6864,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9534633,-77.0273091,3,612.0,3.0,7,0
1726,611374,6864,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9534633,-77.0273091,3,612.0,3.0,7,0
1727,820141,6864,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.9534633,-77.0273091,3,624.0,3.0,7,0
1728,820141,6864,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.9534633,-77.0273091,3,624.0,3.0,7,0
1729,820141,6864,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.9534633,-77.0273091,3,624.0,3.0,7,0
1730,611433,1857,7.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,38.9059552,-77.0348578,3,88.0,4.0,27,1
1731,611473,148187,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9020797,-77.0607409,2,82.0,4.0,440,0
1732,611473,148187,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9020797,-77.0607409,2,82.0,4.0,440,0
1733,611507,148222,15.0,1.0,8.0,0.0,0.0,0.0,7.0,1.0,38.9212242,-76.9947934,3,603.0,2.5,170,1
1734,611520,172926,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.8830295,-76.9952437,3,124.0,3.5,291,0
1735,611520,172926,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.8830295,-76.9952437,3,124.0,3.5,291,0
1736,813052,172926,9.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,38.8830295,-76.9952437,3,89.0,3.5,291,1
1737,813052,172926,9.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,38.8830295,-76.9952437,3,89.0,3.5,291,1
1738,821504,172926,6.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,38.8830295,-76.9952437,3,607.0,3.5,291,1
1739,821504,172926,6.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,38.8830295,-76.9952437,3,607.0,3.5,291,1
1740,611537,172961,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,38.9076708,-77.0715752,3,64.0,2.5,21,0
1741,813382,172961,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.9076708,-77.0715752,3,82.0,2.5,21,0
1742,823972,172961,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.9076708,-77.0715752,3,611.0,2.5,21,0
1743,611570,172892,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,38.9347837,-77.0238019,3,612.0,4.0,29,0
1744,825116,172892,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.9347837,-77.0238019,3,51.0,4.0,29,0
1745,611593,172628,7.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,38.9095021,-77.0322003,2,607.0,3.5,135,1
1746,611659,172815,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,38.8801636,-76.9953233,2,124.0,3.5,21,0
1747,822002,172815,6.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,38.8801636,-76.9953233,2,607.0,3.5,21,1
1748,611668,172449,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.9055607,-77.0491638,3,64.0,3.0,26,0
1749,611668,172449,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.9055607,-77.0491638,3,64.0,3.0,26,0
1750,611756,2771,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.9045011,-77.0575363,5,64.0,4.0,100,0
1751,611756,2771,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.9045011,-77.0575363,5,64.0,4.0,100,0
1752,820309,2771,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.9045011,-77.0575363,5,422.0,4.0,100,0
1753,820309,2771,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.9045011,-77.0575363,5,422.0,4.0,100,0
1754,822254,2771,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.9045011,-77.0575363,5,624.0,4.0,100,0
1755,822254,2771,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.9045011,-77.0575363,5,624.0,4.0,100,0
1756,825216,2771,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.9045011,-77.0575363,5,107.0,4.0,100,0
1757,825216,2771,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.9045011,-77.0575363,5,107.0,4.0,100,0
1758,611758,2774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.9045011,-77.0575363,4,64.0,4.0,100,0
1759,611758,2774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.9045011,-77.0575363,4,64.0,4.0,100,0
1760,822244,2774,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,38.9045011,-77.0575363,4,624.0,4.0,100,0
1761,822244,2774,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,38.9045011,-77.0575363,4,624.0,4.0,100,0
1762,611818,147986,11.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,38.9008796,-77.023965,2,624.0,4.0,890,1
1763,611818,147986,11.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,38.9008796,-77.023965,2,624.0,4.0,890,1
1764,611832,6669,8.0,3.0,1.0,0.0,0.0,0.0,7.0,3.0,38.9105195,-77.0471543,3,82.0,3.5,120,1
1765,611890,6431,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,38.902269,-77.0371149,3,88.0,2.5,166,0
1766,821178,6431,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.902269,-77.0371149,3,422.0,2.5,166,0
1767,611917,5429,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,38.9029322,-77.0378672,3,88.0,3.5,160,0
1768,611917,5429,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,38.9029322,-77.0378672,3,88.0,3.5,160,0
1769,810291,173042,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,38.9004087,-76.9910258,3,422.0,4.5,216,0
1770,810298,2489,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,38.911755,-77.047859,2,82.0,3.5,26,1
1771,810337,147264,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.960427,-77.0849152,3,54.0,4.5,109,0
1772,810345,2046,12.0,3.0,5.0,0.0,0.0,0.0,7.0,3.0,38.9053912,-77.0392143,3,607.0,3.5,25,1
1773,810345,2046,12.0,3.0,5.0,0.0,0.0,0.0,7.0,3.0,38.9053912,-77.0392143,3,607.0,3.5,25,1
1774,810381,172814,9.0,2.0,1.0,0.0,0.0,0.0,8.0,2.0,38.904105,-77.0470815,2,121.0,4.0,247,1
1775,824456,172814,7.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,38.904105,-77.0470815,2,603.0,4.0,247,1
1776,810437,173017,11.0,3.0,1.0,0.0,0.0,0.0,10.0,3.0,38.9168001,-77.0411948,3,607.0,3.5,329,1
1777,823149,173017,6.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,38.9168001,-77.0411948,3,26.0,3.5,329,1
1778,810468,173153,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.8999938,-76.9957866,3,422.0,4.5,52,0
1779,822180,173153,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.8999938,-76.9957866,3,54.0,4.5,52,0
1780,810470,172510,7.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,38.9202658,-77.0415796,3,607.0,3.5,307,1
1781,810533,173135,7.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0,38.9001095,-77.0291441,3,89.0,4.5,5,1
1782,813796,173135,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,38.9001095,-77.0291441,3,607.0,4.5,5,0
1783,810576,173085,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.9052427,-77.0676683,2,64.0,4.0,11,0
1784,810577,172906,8.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,38.9000773,-77.0223895,3,87.0,4.5,169,1
1785,810592,172787,11.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,38.8942747,-77.0216079,3,624.0,4.0,513,1
1786,810603,1404,11.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,38.904518,-77.0256633,3,29.0,3.5,52,1
1787,810683,5028,4.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,38.954492,-77.0830116,2,54.0,4.0,77,0
1788,810975,172938,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,38.9152948,-77.0126994,3,422.0,3.5,101,0
1789,810999,5195,14.0,4.0,5.0,0.0,0.0,0.0,9.0,4.0,38.9102745,-77.0322874,3,650.0,4.0,774,1
1790,811003,1500,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,38.9054045,-77.0568764,3,29.0,4.0,196,1
1791,811072,147943,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,38.9169435,-77.023099,3,29.0,4.0,52,1
1792,811181,172325,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,38.9154219,-77.0316396,3,29.0,4.0,274,1
1793,811199,2636,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.9034207,-77.0519656,3,29.0,4.0,44,0
1794,814089,2636,5.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,38.9034207,-77.0519656,3,607.0,4.0,44,1
1795,824220,2636,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.9034207,-77.0519656,3,603.0,4.0,44,0
1796,811220,173110,5.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,38.9213451,-77.0419111,3,607.0,4.0,165,1
1797,811242,2228,8.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,38.915394,-77.067747,3,29.0,3.5,233,1
1798,811242,2228,8.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,38.915394,-77.067747,3,29.0,3.5,233,1
1799,811279,3086,11.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,38.9367214,-77.0330777,2,82.0,4.0,6,1
1800,811331,5883,10.0,2.0,6.0,0.0,1.0,0.0,4.0,1.0,38.898672,-77.019589,3,603.0,3.5,1231,1
1801,820414,5883,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.898672,-77.019589,3,124.0,3.5,1231,0
1802,823719,5883,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.898672,-77.019589,3,124.0,3.5,1231,0
1803,811358,2666,10.0,2.0,4.0,0.0,0.0,0.0,6.0,2.0,38.9218053,-77.0427231,3,607.0,3.5,150,1
1804,811361,7076,12.0,2.0,3.0,0.0,0.0,0.0,9.0,2.0,38.9107642,-77.0315806,3,650.0,3.0,202,1
1805,811392,172269,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.9092188,-77.055492,3,29.0,4.5,34,0
1806,811549,148021,10.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,38.9086077,-76.9973795,3,603.0,3.5,149,1
1807,823816,148021,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,38.9086077,-76.9973795,3,29.0,3.5,149,0
1808,811631,5228,7.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,38.9171904,-77.0267574,3,54.0,3.5,129,1
1809,811634,7135,8.0,3.0,2.0,0.0,0.0,0.0,6.0,3.0,38.9171661,-77.0242823,3,89.0,4.0,222,1
1810,811778,173130,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.9318644,-76.9971168,3,107.0,3.5,90,0
1811,812760,173130,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.9318644,-76.9971168,3,54.0,3.5,90,0
1812,824331,173130,7.0,3.0,2.0,0.0,2.0,0.0,5.0,1.0,38.9318644,-76.9971168,3,607.0,3.5,90,1
1813,811987,172477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.905865,-76.980026,3,61.0,4.0,58,0
1814,811987,172477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.905865,-76.980026,3,61.0,4.0,58,0
1815,812293,172481,9.0,2.0,7.0,0.0,1.0,0.0,2.0,1.0,38.9034703,-77.0349618,3,54.0,3.5,89,1
1816,812731,946,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,38.9332895,-76.9912411,3,54.0,3.5,36,0
1817,812748,173205,13.0,3.0,2.0,0.0,1.0,0.0,11.0,2.0,38.930785,-76.9906646,3,19.0,4.0,31,1
1818,824684,173205,7.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,38.930785,-76.9906646,3,54.0,4.0,31,1
1819,812779,172467,7.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,38.9294049,-76.9910241,4,19.0,4.0,241,1
1820,821284,172467,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.9294049,-76.9910241,4,124.0,4.0,241,0
1821,812956,173142,4.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,38.9110713,-77.0655063,3,64.0,3.5,107,0
1822,812956,173142,4.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,38.9110713,-77.0655063,3,64.0,3.5,107,0
1823,812972,2579,14.0,3.0,4.0,0.0,0.0,0.0,10.0,3.0,38.9237497,-77.0509028,2,607.0,4.0,184,1
1824,813001,172553,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.9417246,-77.0245565,3,59.0,4.5,111,0
1825,813214,137286,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.8746215,-77.0267636,3,611.0,4.0,74,0
1826,813214,137286,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.8746215,-77.0267636,3,611.0,4.0,74,0
1827,813304,172637,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.8964601,-77.0288852,4,124.0,3.5,141,0
1828,822471,172637,7.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,38.8964601,-77.0288852,4,82.0,3.5,141,1
1829,813352,147640,4.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,38.9212189,-76.9978384,3,611.0,4.0,4,0
1830,813551,187547,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,38.9003427,-77.0259896,4,603.0,3.5,293,0
1831,813724,187547,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9003427,-77.0259896,4,64.0,3.5,293,0
1832,813983,187547,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,38.9003427,-77.0259896,4,650.0,3.5,293,1
1833,819799,187547,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9003427,-77.0259896,4,64.0,3.5,293,0
1834,820117,187547,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,38.9003427,-77.0259896,4,64.0,3.5,293,0
1835,813811,172558,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,38.907722,-77.063863,2,422.0,4.0,19,1
1836,813811,172558,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,38.907722,-77.063863,2,422.0,4.0,19,1
1837,813818,187281,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,38.9217836,-77.0431137,3,603.0,3.5,73,1
1838,823894,187281,6.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,38.9217836,-77.0431137,3,603.0,3.5,73,1
1839,813943,187320,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,38.8954166,-77.0418174,3,607.0,4.0,24,0
1840,814376,6572,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,38.9348703,-77.0243991,2,611.0,4.0,174,0
1841,819893,173103,9.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,38.8953419,-77.0220795,4,19.0,3.5,521,1
1842,819968,187369,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.9238366,-77.0523694,3,624.0,4.0,82,0
1843,820013,187363,7.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,38.886555,-76.995818,3,82.0,3.5,145,1
1844,820013,187363,7.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,38.886555,-76.995818,3,82.0,3.5,145,1
1845,822535,187363,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,38.886555,-76.995818,3,607.0,3.5,145,0
1846,822535,187363,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,38.886555,-76.995818,3,607.0,3.5,145,0
1847,820110,137270,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,38.9086207,-77.0641574,2,422.0,2.5,73,1
1848,820110,137270,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,38.9086207,-77.0641574,2,422.0,2.5,73,1
