,inspec_id,permit_id,insp_date_x,insp_timein,insp_type,crit_viol,non_crit_viol,crit_viol_cos,crit_viol_rpt,non_crit_viol_cos,non_crit_viol_rpt,crit_viol_tbr,non_crit_viol_tbr,lat,lon,risk,insp_badge
954,200414,4101,2013-12-05,12:35:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.875862,-77.0029569,3,624.0
955,205732,4101,2014-08-26,12:45:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.875862,-77.0029569,3,26.0
956,610495,4101,2015-03-12,12:30:00,Routine,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,38.875862,-77.0029569,3,89.0
957,814299,4101,2015-10-21,11:00:00,Routine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.875862,-77.0029569,3,82.0
958,824365,4101,2016-05-05,12:54:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.875862,-77.0029569,3,29.0
959,200453,147302,2013-12-11,09:10:00,Routine,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,38.965412,-77.0276395,2,16.0
960,612004,147302,2015-04-29,21:54:00,Routine,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,38.965412,-77.0276395,2,612.0
961,200483,147582,2013-12-11,13:50:00,Routine,6.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,38.9187501,-76.9888347,3,624.0
962,203595,147582,2014-05-12,14:05:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.9187501,-76.9888347,3,611.0
963,812248,147582,2015-07-23,10:55:00,Routine,10.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,38.9187501,-76.9888347,3,624.0
964,822688,147582,2016-03-02,14:44:00,Routine,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.9187501,-76.9888347,3,29.0
965,200485,532,2013-12-11,10:35:00,Routine,10.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,38.9312561,-76.9920715,3,624.0
966,404698,532,2014-10-06,09:40:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.9312561,-76.9920715,3,422.0
967,810211,532,2015-05-07,10:15:00,Routine,12.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,38.9312561,-76.9920715,3,603.0
968,824725,532,2016-05-13,11:50:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.9312561,-76.9920715,3,59.0
969,200498,6555,2013-12-12,12:25:00,Routine,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,38.8970737,-77.0201552,3,422.0
970,202605,6555,2014-03-27,11:30:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,38.8970737,-77.0201552,3,124.0
971,820773,6555,2015-12-03,14:00:00,Routine,6.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,38.8970737,-77.0201552,3,82.0
972,200529,6847,2013-12-12,12:40:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.9004125,-76.9907778,3,124.0
973,405889,6847,2014-11-19,11:03:00,Routine,7.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,38.9004125,-76.9907778,3,87.0
974,200554,148083,2013-12-06,12:45:00,Routine,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,38.8341523,-77.0088402,2,603.0
975,200563,6110,2013-12-13,12:15:00,Routine,10.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,38.9153476,-77.0127643,3,624.0
976,203654,6110,2014-05-15,14:15:00,Routine,8.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,38.9153476,-77.0127643,3,624.0
977,810976,6110,2015-06-03,13:00:00,Routine,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,38.9153476,-77.0127643,3,422.0
978,820043,6110,2015-11-04,12:10:00,Routine,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.9153476,-77.0127643,3,54.0
979,825329,6110,2016-06-07,12:10:00,Routine,5.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,38.9153476,-77.0127643,3,88.0
980,200565,6775,2013-12-12,14:00:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.9003755,-76.9904657,3,124.0
981,607985,6775,2015-02-20,13:30:00,Routine,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.9003755,-76.9904657,3,422.0
982,821465,6775,2016-01-08,13:45:00,Routine,6.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,38.9003755,-76.9904657,3,54.0
983,200567,147739,2013-12-16,12:00:00,Routine,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,38.8996313,-77.0409448,2,16.0
984,202720,147739,2014-03-26,14:10:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.8996313,-77.0409448,2,59.0
985,204692,147739,2014-07-01,11:05:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,38.8996313,-77.0409448,2,82.0
986,612062,147739,2015-05-04,11:00:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.8996313,-77.0409448,2,82.0
987,200569,1251,2013-12-13,11:30:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.895654,-77.0264904,3,124.0
988,203741,1251,2014-05-21,10:32:00,Routine,4.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,38.895654,-77.0264904,3,422.0
989,607510,1251,2015-01-30,14:15:00,Routine,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,38.895654,-77.0264904,3,624.0
990,823243,1251,2016-03-18,10:45:00,Routine,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,38.895654,-77.0264904,3,82.0
991,200570,6303,2013-12-13,13:00:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.8956411,-77.0268407,3,124.0
992,200595,2226,2013-12-16,18:10:00,Routine,5.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,38.915125,-77.0315917,3,26.0
993,405161,2226,2014-10-24,19:50:00,Routine,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,38.915125,-77.0315917,3,422.0
994,825249,2226,2016-06-03,16:50:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.915125,-77.0315917,3,64.0
995,200627,5008,2013-12-17,10:35:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.8317414,-76.990566,2,624.0
996,202060,5008,2014-02-28,12:00:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.8317414,-76.990566,2,611.0
997,607230,5008,2015-01-21,10:57:00,Routine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.8317414,-76.990566,2,650.0
998,611906,5008,2015-04-28,12:37:00,Routine,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,38.8317414,-76.990566,2,650.0
999,822466,5008,2016-02-22,10:45:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.8317414,-76.990566,2,121.0
1000,824009,5008,2016-04-20,11:49:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.8317414,-76.990566,2,650.0
1001,200629,147374,2013-12-12,13:00:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,38.9045067,-77.0315762,3,59.0
1002,204427,147374,2014-06-17,11:50:00,Routine,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,38.9045067,-77.0315762,3,64.0
1003,811674,147374,2015-06-26,13:45:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.9045067,-77.0315762,3,54.0
1004,200651,5255,2013-12-18,17:30:00,Routine,11.0,2.0,7.0,0.0,0.0,0.0,4.0,2.0,38.9146935,-77.0315241,3,26.0
1005,405155,5255,2014-10-24,17:50:00,Routine,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,38.9146935,-77.0315241,3,422.0
1006,200658,2170,2013-12-18,21:00:00,Routine,7.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,38.9145839,-77.0315377,2,16.0
1007,200663,5548,2013-12-18,11:10:00,Routine,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,38.895133,-77.0223138,3,107.0
1008,204274,5548,2014-06-16,10:31:00,Routine,15.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,38.895133,-77.0223138,3,89.0
1009,810482,5548,2015-05-15,13:25:00,Routine,9.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,38.895133,-77.0223138,3,624.0
1010,200686,4502,2013-12-16,11:30:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.8876682,-77.0035108,3,124.0
1011,200844,4502,2014-01-02,14:30:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.8876682,-77.0035108,3,26.0
1012,205525,4502,2014-08-19,12:05:00,Routine,13.0,1.0,5.0,1.0,0.0,0.0,8.0,1.0,38.8876682,-77.0035108,3,89.0
1013,811048,4502,2015-06-05,10:55:00,Routine,10.0,1.0,2.0,0.0,0.0,0.0,8.0,1.0,38.8876682,-77.0035108,3,624.0
1014,821245,4502,2015-12-29,12:40:00,Routine,7.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,38.8876682,-77.0035108,3,607.0
1015,824293,4502,2016-04-29,11:35:00,Routine,9.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,38.8876682,-77.0035108,3,59.0
1016,200696,147339,2013-12-20,12:00:00,Routine,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,38.8863627,-77.0012272,3,26.0
1017,205590,147339,2014-08-20,10:35:00,Routine,11.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,38.8863627,-77.0012272,3,624.0
1018,610382,147339,2015-03-09,11:00:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.8863627,-77.0012272,3,124.0
1019,811999,147339,2015-07-13,11:36:00,Routine,10.0,3.0,7.0,0.0,0.0,0.0,3.0,3.0,38.8863627,-77.0012272,3,89.0
1020,821937,147339,2016-02-01,10:20:00,Routine,9.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,38.8863627,-77.0012272,3,607.0
1021,200706,1695,2013-12-20,13:00:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9004793,-77.0311952,2,54.0
1022,610639,1695,2015-03-17,09:40:00,Routine,6.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,38.9004793,-77.0311952,2,82.0
1023,821987,1695,2016-02-03,12:30:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.9004793,-77.0311952,2,87.0
1024,200707,7040,2013-12-20,11:15:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.900543,-77.0324354,3,54.0
1025,811110,7040,2015-06-09,14:15:00,Routine,4.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,38.900543,-77.0324354,3,54.0
1026,200769,2488,2013-12-26,11:00:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.918354,-77.0316077,3,54.0
1027,205471,2488,2014-08-15,09:45:00,Routine,9.0,1.0,3.0,0.0,0.0,0.0,6.0,1.0,38.918354,-77.0316077,3,121.0
1028,405906,2488,2014-11-17,12:52:00,Routine,5.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,38.918354,-77.0316077,3,88.0
1029,610982,2488,2015-03-26,11:45:00,Routine,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.918354,-77.0316077,3,29.0
1030,813306,2488,2015-09-14,10:15:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,38.918354,-77.0316077,3,54.0
1031,200812,1823,2013-12-30,11:30:00,Routine,12.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,38.8986875,-77.0325195,3,603.0
1032,203740,1823,2014-05-21,10:21:00,Routine,6.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,38.8986875,-77.0325195,3,87.0
1033,606374,1823,2014-12-09,10:30:00,Routine,10.0,3.0,6.0,0.0,2.0,0.0,4.0,1.0,38.8986875,-77.0325195,3,89.0
1034,810651,1823,2015-05-22,01:30:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,38.8986875,-77.0325195,3,89.0
1035,813834,1823,2015-10-05,10:05:00,Routine,5.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,38.8986875,-77.0325195,3,607.0
1036,200823,6798,2013-12-30,13:00:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.8964479,-77.0459693,1,124.0
1037,606360,6798,2014-12-08,10:45:00,Routine,7.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,38.8964479,-77.0459693,1,624.0
1038,813928,6798,2015-10-07,09:25:00,Routine,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,38.8964479,-77.0459693,1,607.0
1039,200876,4064,2014-01-06,10:10:00,Routine,9.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,38.9014619,-77.0233737,3,603.0
1040,204377,4064,2014-06-18,23:47:00,Routine,7.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,38.9014619,-77.0233737,3,89.0
1041,606092,4064,2014-11-26,11:10:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.9014619,-77.0233737,3,124.0
1042,611748,4064,2015-04-21,13:25:00,Routine,8.0,2.0,1.0,0.0,0.0,0.0,7.0,2.0,38.9014619,-77.0233737,3,624.0
1043,813078,4064,2015-09-01,14:05:00,Routine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,38.9014619,-77.0233737,3,624.0
1044,819838,4064,2015-10-26,10:25:00,Routine,7.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,38.9014619,-77.0233737,3,121.0
1045,824660,4064,2016-05-13,11:35:00,Routine,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,38.9014619,-77.0233737,3,82.0
1046,200891,1220,2014-01-06,11:15:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,38.8993306,-77.0265255,5,107.0
1047,204485,1220,2014-06-23,10:15:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,38.8993306,-77.0265255,5,26.0
1048,607089,1220,2015-01-14,13:25:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.8993306,-77.0265255,5,624.0
1049,810648,1220,2015-05-21,10:59:00,Routine,7.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,38.8993306,-77.0265255,5,87.0
1050,813105,1220,2015-09-01,10:20:00,Routine,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,38.8993306,-77.0265255,5,603.0
1051,821658,1220,2016-01-15,10:00:00,Routine,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,38.8993306,-77.0265255,5,54.0
1052,823162,1220,2016-03-16,11:00:00,Routine,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,38.8993306,-77.0265255,5,82.0
1053,200913,147509,2014-01-08,13:00:00,Routine,7.0,3.0,2.0,0.0,0.0,0.0,5.0,3.0,38.9204776,-77.0416965,3,16.0
1054,200958,6276,2014-01-06,10:15:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,38.9006639,-77.031544,2,59.0
1055,200961,4539,2014-01-09,10:00:00,Routine,5.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,38.8864887,-77.018728,3,26.0
1056,200962,5300,2014-01-09,11:10:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.8868579,-76.9958366,3,422.0
1057,606241,5300,2014-10-31,10:45:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,38.8868579,-76.9958366,3,107.0
1058,611823,5300,2015-04-23,13:40:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.8868579,-76.9958366,3,124.0
1059,820042,5300,2015-11-04,11:00:00,Routine,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,38.8868579,-76.9958366,3,82.0
1060,200964,147665,2014-01-09,12:15:00,Routine,6.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,38.9343641,-76.990972,2,603.0
1061,205184,147665,2014-07-28,13:50:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.9343641,-76.990972,2,422.0
1062,607561,147665,2015-02-03,12:40:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.9343641,-76.990972,2,26.0
1063,812746,147665,2015-08-19,10:55:00,Routine,7.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,38.9343641,-76.990972,2,624.0
1064,200976,1883,2014-01-09,11:05:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.9094014,-77.064615,2,64.0
1065,810877,1883,2015-06-02,10:20:00,Routine,5.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,38.9094014,-77.064615,2,29.0
1066,200986,6958,2014-01-08,14:00:00,Routine,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,38.9284986,-77.0335765,2,54.0
1067,607419,6958,2015-01-15,13:20:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.9284986,-77.0335765,2,59.0
1068,200995,4125,2014-01-10,22:30:00,Routine,10.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,38.8801381,-76.9868401,4,603.0
1069,202976,4125,2014-04-10,10:00:00,Routine,7.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,38.8801381,-76.9868401,4,422.0
1070,205547,4125,2014-08-19,10:45:00,Routine,10.0,1.0,2.0,0.0,1.0,0.0,8.0,0.0,38.8801381,-76.9868401,4,624.0
1071,201044,807,2014-01-14,09:50:00,Routine,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,38.8971166,-77.0033021,2,26.0
1072,404561,807,2014-09-30,10:35:00,Routine,9.0,2.0,4.0,0.0,0.0,0.0,5.0,2.0,38.8971166,-77.0033021,2,624.0
1073,810276,807,2015-05-07,14:10:00,Routine,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,38.8971166,-77.0033021,2,422.0
1074,823965,807,2016-04-19,09:35:00,Routine,6.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,38.8971166,-77.0033021,2,607.0
1075,201060,3625,2014-01-14,10:20:00,Routine,12.0,2.0,6.0,0.0,0.0,0.0,6.0,2.0,38.8920615,-77.0208743,4,422.0
1076,606307,3625,2014-12-05,11:05:00,Routine,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,38.8920615,-77.0208743,4,611.0
1077,810093,3625,2015-05-04,12:20:00,Routine,9.0,2.0,3.0,0.0,0.0,0.0,6.0,2.0,38.8920615,-77.0208743,4,624.0
1078,824582,3625,2016-05-11,10:30:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.8920615,-77.0208743,4,124.0
1079,201071,855,2014-01-14,12:15:00,Routine,6.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,38.921355,-76.968783,3,624.0
1080,205860,855,2014-09-02,12:16:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.921355,-76.968783,3,422.0
1081,606738,855,2014-12-29,09:50:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.921355,-76.968783,3,26.0
1082,201079,1226,2014-01-14,10:25:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.8993306,-77.0265255,3,107.0
1083,204488,1226,2014-06-23,11:00:00,Routine,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.8993306,-77.0265255,3,26.0
1084,201081,5846,2014-01-14,12:10:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.9000656,-77.0186886,2,124.0
1085,405627,5846,2014-11-07,10:30:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.9000656,-77.0186886,2,124.0
1086,810593,5846,2015-05-20,14:45:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.9000656,-77.0186886,2,624.0
1087,821466,5846,2016-01-08,14:30:00,Routine,5.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,38.9000656,-77.0186886,2,82.0
1088,201094,862,2014-01-15,10:05:00,Routine,17.0,7.0,0.0,0.0,0.0,0.0,17.0,7.0,38.9142536,-77.0156089,3,603.0
1089,204591,862,2014-06-24,11:10:00,Routine,5.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,38.9142536,-77.0156089,3,612.0
1090,612047,862,2015-05-01,10:00:00,Routine,6.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,38.9142536,-77.0156089,3,54.0
1091,814176,862,2015-10-16,11:26:00,Routine,3.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,38.9142536,-77.0156089,3,611.0
1092,201101,3327,2014-01-14,10:56:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.9488413,-77.0797759,3,612.0
1093,204979,3327,2014-07-17,10:02:00,Routine,11.0,2.0,8.0,0.0,0.0,0.0,3.0,2.0,38.9488413,-77.0797759,3,650.0
1094,607718,3327,2015-02-09,13:35:00,Routine,4.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,38.9488413,-77.0797759,3,29.0
1095,812917,3327,2015-08-26,11:57:00,Routine,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,38.9488413,-77.0797759,3,29.0
1096,201126,5299,2014-01-16,11:20:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,38.8975799,-77.0061578,3,603.0
1097,201166,147868,2014-01-17,09:55:00,Routine,5.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,38.8975799,-77.0061578,2,51.0
1098,607672,147868,2015-02-06,10:50:00,Routine,8.0,3.0,4.0,0.0,1.0,0.0,4.0,2.0,38.8975799,-77.0061578,2,89.0
1099,812558,147868,2015-08-11,13:30:00,Routine,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,38.8975799,-77.0061578,2,611.0
1100,201177,2215,2014-01-17,11:00:00,Routine,7.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,38.9219445,-77.0430617,3,54.0
1101,405138,2215,2014-10-24,12:30:00,Routine,17.0,2.0,7.0,0.0,0.0,0.0,10.0,2.0,38.9219445,-77.0430617,3,121.0
1102,810438,2215,2015-05-14,13:25:00,Routine,10.0,3.0,2.0,0.0,0.0,0.0,8.0,3.0,38.9219445,-77.0430617,3,607.0
1103,201181,147404,2014-01-17,11:50:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,38.894469,-77.0008959,3,422.0
1104,607723,147404,2015-02-09,11:05:00,Routine,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,38.894469,-77.0008959,3,611.0
1105,201206,47238,2014-01-23,09:25:00,Routine,9.0,1.0,5.0,0.0,0.0,0.0,4.0,1.0,38.9059317,-77.0056131,4,26.0
1106,201260,4504,2014-01-24,12:00:00,Routine,11.0,1.0,4.0,0.0,0.0,0.0,7.0,1.0,38.8455365,-77.0135156,3,603.0
1107,811481,4504,2015-06-19,12:55:00,Routine,12.0,2.0,4.0,0.0,1.0,0.0,8.0,1.0,38.8455365,-77.0135156,3,624.0
1108,823169,4504,2016-03-16,09:50:00,Routine,6.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,38.8455365,-77.0135156,3,121.0
1109,201273,1276,2014-01-28,13:00:00,Routine,4.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,38.9305918,-77.0133791,2,16.0
1110,823789,1276,2016-04-08,01:20:00,Routine,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.9305918,-77.0133791,2,107.0
1111,201296,6186,2014-01-28,10:20:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9031339,-77.018778,3,611.0
1112,203478,6186,2014-05-06,14:03:00,Routine,7.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,38.9031339,-77.018778,3,89.0
1113,405298,6186,2014-10-29,10:30:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.9031339,-77.018778,3,54.0
1114,813597,6186,2015-09-25,13:50:00,Routine,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.9031339,-77.018778,3,107.0
1115,821585,6186,2016-01-13,14:00:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.9031339,-77.018778,3,82.0
1116,824587,6186,2016-05-12,11:10:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.9031339,-77.018778,3,603.0
1117,201307,1284,2014-01-28,13:15:00,Routine,4.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,38.9028015,-77.0186772,3,611.0
1118,203476,1284,2014-05-06,12:03:00,Routine,16.0,2.0,5.0,0.0,1.0,0.0,11.0,1.0,38.9028015,-77.0186772,3,89.0
1119,405300,1284,2014-10-29,10:00:00,Routine,8.0,1.0,5.0,0.0,0.0,0.0,3.0,1.0,38.9028015,-77.0186772,3,29.0
1120,812506,1284,2015-08-07,11:10:00,Routine,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,38.9028015,-77.0186772,3,107.0
1121,201387,147705,2014-01-31,12:00:00,Routine,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.9017038,-77.0267383,3,16.0
1122,204836,147705,2014-07-09,14:10:00,Routine,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,38.9017038,-77.0267383,3,422.0
1123,607731,147705,2015-02-09,14:15:00,Routine,10.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,38.9017038,-77.0267383,3,624.0
1124,201399,147340,2014-01-31,14:00:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.9020684,-77.0255225,3,82.0
1125,813415,147340,2015-09-18,10:30:00,Routine,4.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,38.9020684,-77.0255225,3,64.0
1126,201423,147477,2014-01-30,12:30:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.8975799,-77.0061578,2,124.0
1127,205220,147477,2014-07-31,13:29:00,Routine,5.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,38.8975799,-77.0061578,2,89.0
1128,607345,147477,2015-01-26,10:31:00,Routine,5.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,38.8975799,-77.0061578,2,87.0
1129,813798,147477,2015-10-02,11:30:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.8975799,-77.0061578,2,124.0
1130,201424,6114,2014-02-03,10:30:00,Routine,6.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,38.903237,-77.0336136,3,16.0
1131,204333,6114,2014-06-17,13:35:00,Routine,9.0,2.0,3.0,0.0,0.0,0.0,6.0,2.0,38.903237,-77.0336136,3,82.0
1132,820172,6114,2015-11-09,14:00:00,Routine,8.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0,38.903237,-77.0336136,3,603.0
1133,201431,5258,2014-02-03,12:45:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.8933245,-77.020555,4,26.0
1134,606201,5258,2014-11-14,12:05:00,Routine,4.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,38.8933245,-77.020555,4,107.0
